,year,name,coalition,party_code,votes,vote_share,parliament_code_digits,constituency,state,winner,total_votes,gender,results_added,fuzzy,spr_id,id_x,t,kid,a,ju,mj
426,2022,SIFU LINDA,,IND,113,0,107,SUNGAI BULOH,Selangor,0,0,M,0,1,621,621.0,SIFU LINDA,10700,BEBAS,113.0,2693.0
427,2022,KHAIRY JAMALUDDIN ABU BAKAR,BN,UMNO,48250,0,107,SUNGAI BULOH,Selangor,0,0,F,0,0,395,395.0,KHAIRY JAMALUDDIN,10700,BN,48250.0,2693.0
428,2022,SYED RAZAK ALSAGOFF,,IND,165,0,107,SUNGAI BULOH,Selangor,0,0,F,0,1,518,518.0,SYED RAZAK ALSAGOFF,10700,BEBAS,165.0,2693.0
429,2022,RAMANAN RAMAKRISHNAN,PH,PKR,50943,0,107,SUNGAI BULOH,Selangor,0,0,F,0,0,241,241.0,RAMANAN RAMAKRISHNAN,10700,PH,50943.0,2693.0
430,2022,MOHD GHAZALI MD HAMIN,PN,PAS,29060,0,107,SUNGAI BULOH,Selangor,0,0,F,0,0,143,143.0,HJ  MOHD GHAZALI BIN MD HAMIN,10700,PN,29060.0,2693.0
431,2022,HARUN MOHAMED,PH,AMANAH,21674,0,139,JASIN,Melaka,0,0,F,0,0,331,331.0,DATUK HARUN ,13900,PH,21674.0,322.0
432,2022,ROSLAN AHMAD,BN,UMNO,27571,0,139,JASIN,Melaka,0,0,F,0,0,173,173.0,ROSLAN BIN AHMAD,13900,BN,27571.0,322.0
433,2022,MOHD DAUD NASIR,GTA,PEJUANG,460,0,139,JASIN,Melaka,0,0,F,0,0,266,266.0,MOHD DAUD NASIR,13900,PEJUANG,460.0,322.0
434,2022,ZULKIFLI ISMAIL,PN,PAS,27893,0,139,JASIN,Melaka,0,0,F,0,0,397,397.0,TUAN GURU ZULKIFLI ISMAIL,13900,PN,27893.0,322.0
435,2022,FATIN ZULAIKHA ZAIDI,PH,DAP,6813,0,154,MERSING,Johor,0,0,M,0,0,830,830.0,ZULAIKHA ZAIDI,15400,PH,6813.0,2337.0
436,2022,ISMAIL DON,,IND,89,0,154,MERSING,Johor,0,0,F,0,1,823,823.0,ISMAIL BIN DON,15400,BEBAS,89.0,2337.0
437,2022,MUHAMMAD ISLAHUDDIN ABAS,PN,BERSATU,21066,0,154,MERSING,Johor,0,0,F,0,0,886,886.0,ISLAHUDDIN ABAS,15400,PN,21066.0,2337.0
438,2022,NURFATIMAH IBRAHIM,GTA,PEJUANG,209,0,154,MERSING,Johor,0,0,M,0,0,863,863.0,NURFATIMAH IBRAHIM,15400,PEJUANG,209.0,2337.0
439,2022,ABD LATIF BANDI,BN,UMNO,18729,0,154,MERSING,Johor,0,0,F,0,0,817,817.0,ABD LATIF BANDI,15400,BN,18729.0,2337.0
440,2022,WAN AZIZAH WAN ISMAIL,PH,PKR,43476,0,124,BANDAR TUN RAZAK,KL,0,0,M,0,0,108,108.0,DATO' SERI DR WAN AZIZAH BINTI WAN ISMAIL,12400,PH,43476.0,9817.0
441,2022,CHEW YIN KEEN,BN,MCA,15886,0,124,BANDAR TUN RAZAK,KL,0,0,F,0,0,354,354.0,DATUK CHEW YIN KEEN,12400,BN,15886.0,9817.0
442,2022,KAMARUDDIN JAAFAR,PN,BERSATU,33659,0,124,BANDAR TUN RAZAK,KL,0,0,F,0,0,256,256.0,DATO KAMARUDIN JAFFAR,12400,PN,33659.0,9817.0
443,2022,IDRIS AHMAD,PN,PAS,33753,0,058,BAGAN SERAI,Perak,0,0,F,0,0,819,819.0,DATUK USTAZ IDRIS,05800,PN,33753.0,18551.0
444,2022,AHMAD LUQMAN AHMAD YAHAYA,GTA,PEJUANG,383,0,058,BAGAN SERAI,Perak,0,0,F,0,0,802,802.0,HAJI AHMAD LUQMAN,05800,PEJUANG,383.0,18551.0
445,2022,ZUL HELMI GHAZALI,BN,UMNO,15202,0,058,BAGAN SERAI,Perak,0,0,F,0,0,776,776.0,HAJI ZUL HELMI GHAZALI,05800,BN,15202.0,18551.0
446,2022,SITI AISHAH SHAIK ISMAIL,PH,PKR,13195,0,058,BAGAN SERAI,Perak,0,0,M,0,0,1055,1055.0,SITI AISHAH BINTI SHAIK ISMAIL,05800,PH,13195.0,18551.0
447,2022,RAZALI IBRAHIM,BN,UMNO,14426,0,143,PAGOH,Johor,0,0,F,0,0,124,124.0,DATUK SERI RAZALI IBRAHIM,14300,BN,14426.0,10007.0
448,2022,MUHYIDDIN YASSIN,PN,BERSATU,24986,0,143,PAGOH,Johor,0,0,F,0,0,11,11.0,TAN SRI MUHYIDDIN BIN MD YASIN,14300,PN,24986.0,10007.0
449,2022,ISKANDAR SHAH ABD RAHMAN,PH,PKR,14979,0,143,PAGOH,Johor,0,0,F,0,0,208,208.0,ISKANDAR SHAH,14300,PH,14979.0,10007.0
450,2022,AHMAD JAZLAN YAAKUB,BN,UMNO,25449,0,029,MACHANG,Kelantan,0,0,F,0,0,506,506.0,DATUK JAZLAN,02900,BN,25449.0,10154.0
451,2022,MUHAMMAD SEMAN,GTA,PUTRA,128,0,029,MACHANG,Kelantan,0,0,F,0,0,617,617.0,MEJAR (B) MAT,02900,PUTRA,128.0,10154.0
452,2022,WAN AHMAD FAYHSAL WAN AHMAD KAMAL,PN,BERSATU,35603,0,029,MACHANG,Kelantan,0,0,F,0,1,261,261.0,WAN AHMAD FAYHSAL,02900,PAS,35603.0,10154.0
453,2022,ROSLI ALLANI ABDUL KADIR,PH,PKR,3934,0,029,MACHANG,Kelantan,0,0,F,0,0,392,392.0,DR ROSLI,02900,PH,3934.0,10154.0
454,2022,NEOW CHOO SEONG,BN,MCA,14599,0,060,TAIPING,Perak,0,0,F,0,0,992,992.0,NEOW CHOO SEONG,06000,BN,14599.0,25529.0
455,2022,MOHGANAN P MANIKAM,,IND,236,0,060,TAIPING,Perak,0,0,F,0,1,1131,1131.0,MOHGANAN A/L P MANIKAM,06000,BEBAS,236.0,25529.0
456,2022,WONG KAH WOH,PH,DAP,47098,0,060,TAIPING,Perak,0,0,F,0,0,935,935.0,WONG KAH WOH,06000,PH,47098.0,25529.0
457,2022,SEE TEAN SENG,PN,GERAKAN,21569,0,060,TAIPING,Perak,0,0,F,0,0,905,905.0,CIKGU SEE TEAN SENG,06000,PN,21569.0,25529.0
458,2022,RAMA,,IND,113,0,060,TAIPING,Perak,0,0,F,0,1,979,979.0,TS.DR.RAMA,06000,BEBAS,113.0,25529.0
459,2022,LEOW THYE YIH,,IND,1154,0,060,TAIPING,Perak,0,0,F,0,1,919,919.0,LEOW THYE YIH,06000,BEBAS,1154.0,25529.0
460,2022,ABDUL HADI AWANG,PN,PAS,73115,0,037,MARANG,Terengganu,0,0,F,0,0,414,414.0,TUAN GURU HAJI ABDUL HADI AWANG,03700,PAS,73115.0,41729.0
461,2022,JASMIRA OTHMAN,BN,UMNO,31386,0,037,MARANG,Terengganu,0,0,F,0,0,8,8.0,JASMIRA OTHMAN,03700,BN,31386.0,41729.0
462,2022,ZARAWI SULONG,GTA,PUTRA,427,0,037,MARANG,Terengganu,0,0,F,0,1,133,133.0,DR.ZARAWI BIN SULONG,03700,PEJUANG,427.0,41729.0
463,2022,AZHAR AB SHUKUR,PH,AMANAH,4140,0,037,MARANG,Terengganu,0,0,F,0,0,288,288.0,USTAZ AZHAR,03700,PH,4140.0,41729.0
464,2022,WEE KA SIONG,BN,MCA,18911,0,148,AYER HITAM,Johor,0,0,F,0,0,605,605.0,WEE KA SIONG,14800,BN,18911.0,2963.0
465,2022,SHEIKH UMAR BAGHARIB ALI,PH,DAP,15948,0,148,AYER HITAM,Johor,0,0,F,0,0,618,618.0,SHEIKH OMAR,14800,PH,15948.0,2963.0
466,2022,MUHAMMAD SYAFIQ A AZIZ,PN,BERSATU,11833,0,148,AYER HITAM,Johor,0,0,F,0,0,612,612.0,SYAFIQ AZIZ,14800,PN,11833.0,2963.0
467,2022,ASMAWI HARUN,PN,BERSATU,12719,0,090,BERA,Pahang,0,0,F,0,0,488,488.0,DATO ASMAWI,09000,PN,12719.0,16695.0
468,2022,ISMAIL SABRI YAAKOB,BN,UMNO,31762,0,090,BERA,Pahang,0,0,F,0,0,925,925.0,ISMAIL SABRI BIN YAAKOB,09000,BN,31762.0,16695.0
469,2022,ABBAS SALLEH,PH,PKR,15067,0,090,BERA,Pahang,0,0,F,0,0,1070,1070.0,HAJI ABAS BIN AWANG,09000,PH,15067.0,16695.0
470,2022,ROZI MAMAT,BN,UMNO,27176,0,038,HULU TERENGGANU,Terengganu,0,0,F,0,0,366,366.0,CIKGU ROZI,03800,BN,27176.0,15734.0
471,2022,MOHD KHADRI ABDULLAH,GTA,PUTRA,182,0,038,HULU TERENGGANU,Terengganu,0,0,F,0,1,88,88.0,KHADRI,03800,PEJUANG,182.0,15734.0
472,2022,ROSOL WAHID,PN,BERSATU,42910,0,038,HULU TERENGGANU,Terengganu,0,0,F,0,1,30,30.0,DATO ROSOL WAHID,03800,PAS,42910.0,15734.0
473,2022,ALIAS ISMAIL,PH,PKR,1740,0,038,HULU TERENGGANU,Terengganu,0,0,F,0,0,230,230.0,CIKGU ALIAS ISMAIL,03800,PH,1740.0,15734.0
474,2022,AMINOLHUDA HASSAN,PH,AMANAH,23242,0,149,SRI GADING,Johor,0,0,F,0,0,247,247.0,CIKGU HUDA,14900,PH,23242.0,4000.0
475,2022,ZANARIYAH ABDUL HAMID,PN,PAS,18475,0,149,SRI GADING,Johor,0,0,M,0,0,427,427.0,ZANARIYAH ,14900,PN,18475.0,4000.0
476,2022,MOHD LASSIM BURHAN,BN,UMNO,19242,0,149,SRI GADING,Johor,0,0,F,0,0,26,26.0,DATUK LASSIM BURHAN,14900,BN,19242.0,4000.0
477,2022,MAHDZIR IBRAHIM,GTA,PEJUANG,305,0,149,SRI GADING,Johor,0,0,F,0,0,504,504.0,MAHDZIR BIN IBRAHIM,14900,PEJUANG,305.0,4000.0
478,2022,CHE MOHAMAD ZULKIFLY JUSOH,PN,PAS,49569,0,033,BESUT,Terengganu,0,0,F,0,0,368,368.0,DATUK ABE ZUL,03300,PAS,49569.0,18666.0
479,2022,WAN NAZARI WAN JUSOH,GTA,PEJUANG,553,0,033,BESUT,Terengganu,0,0,F,0,0,531,531.0,DATO' Ir. WAN NAZARI,03300,PEJUANG,553.0,18666.0
480,2022,ABD RAHMAN @ ABD AZIZ ABAS,PH,AMANAH,4339,0,033,BESUT,Terengganu,0,0,F,0,0,163,163.0,USTAZ AZIZ,03300,PH,4339.0,18666.0
481,2022,NAWI MOHAMAD,BN,UMNO,30903,0,033,BESUT,Terengganu,0,0,F,0,0,263,263.0,DATUK HAJI NAWI MOHAMAD,03300,BN,30903.0,18666.0
482,2022,MOHAMAD NUHAIRI RAHMAT,GTA,PEJUANG,2383,0,009,ALOR SETAR,Kedah,0,0,F,0,0,123,123.0,NUHAIRI RAHMAT,00900,PEJUANG,2383.0,9931.0
483,2022,AFNAN HAMIMI TAIB AZAMUDDIN,PN,PAS,37486,0,009,ALOR SETAR,Kedah,0,0,F,0,0,178,178.0,AFNAN HAMIMI BIN DATO' HAJI TAIB AZAMUDDEN,00900,PN,37486.0,9931.0
484,2022,FADZIL HANAFI,,WARISAN,366,0,009,ALOR SETAR,Kedah,0,0,F,0,0,334,334.0,FADZIL BIN HANAFI,00900,WARISAN,366.0,9931.0
485,2022,SIMON OOI TZE MIN,PH,PKR,27555,0,009,ALOR SETAR,Kedah,0,0,F,0,0,601,601.0,SIMON OOI TZE MIN,00900,PH,27555.0,9931.0
486,2022,NORDIN YUNUS,,IND,115,0,009,ALOR SETAR,Kedah,0,0,F,0,1,484,484.0,DATO' DR NORDIN YUNUS,00900,BEBAS,115.0,9931.0
487,2022,SOFAN FEROZA,,IND,151,0,009,ALOR SETAR,Kedah,0,0,F,0,1,800,800.0,SOFAN FEROZA,00900,BEBAS,151.0,9931.0
488,2022,TAN CHEE HIONG,BN,MCA,8930,0,009,ALOR SETAR,Kedah,0,0,F,0,0,524,524.0,TAN CHEE HIONG,00900,BN,8930.0,9931.0
489,2022,KHAIRUL ANUAR AHMAD,,WARISAN,525,0,014,MERBOK,Kedah,0,0,F,0,0,80,80.0,KHAIRUL ANUAR,01400,WARISAN,525.0,21019.0
490,2022,SHAIFUL HAZIZY ZAINOL ABIDIN,BN,UMNO,16691,0,014,MERBOK,Kedah,0,0,F,0,0,737,737.0,DATO' SHAIFUL HAZIZY,01400,BN,16691.0,21019.0
491,2022,NOR AZRINA SURIP,PH,PKR,31554,0,014,MERBOK,Kedah,0,0,M,0,0,165,165.0,NURIN AINA,01400,PH,31554.0,21019.0
492,2022,MOHD NAZRI ABU HASSAN,PN,BERSATU,52573,0,014,MERBOK,Kedah,0,0,F,0,0,666,666.0,MOHD NAZRI,01400,PN,52573.0,21019.0
493,2022,MOHAMED MOSIN ABDUL RAZAK,GTA,IMAN,1201,0,014,MERBOK,Kedah,0,0,F,0,1,496,496.0,DATUK MOSIN RAZAK,01400,PEJUANG,1201.0,21019.0
494,2022,NORAINI AHMAD,BN,UMNO,25740,0,147,PARIT SULONG,Johor,0,0,M,0,0,440,440.0,NORAINI AHMAD,14700,BN,25740.0,2021.0
495,2022,ABDUL KARIM DERAMAN,PN,PAS,23719,0,147,PARIT SULONG,Johor,0,0,F,0,0,239,239.0,DR KARIM,14700,PN,23719.0,2021.0
496,2022,MOHD FAIZAL DOLAH,PH,AMANAH,13495,0,147,PARIT SULONG,Johor,0,0,F,0,0,278,278.0,MOHD FAIZAL DOLAH,14700,PH,13495.0,2021.0
497,2022,NOOR AZLEEN AMBROS,BN,UMNO,37369,0,159,PASIR GUDANG,Johor,0,0,F,0,0,68,68.0,NOOR AZLEEN AMBROS,15900,BN,37369.0,31558.0
498,2022,HASSAN ABDUL KARIM,PH,PKR,71233,0,159,PASIR GUDANG,Johor,0,0,F,0,0,170,170.0,HASSAN ABDUL KARIM,15900,PH,71233.0,31558.0
499,2022,MOHAMAD FARID ABDUL RAZAK,PN,BERSATU,39675,0,159,PASIR GUDANG,Johor,0,0,F,0,0,384,384.0,MOHAMAD FARID BIN ABDUL RAZAK,15900,PN,39675.0,31558.0
500,2022,MOHAMMAD RAFI BERAN,GTA,IMAN,1003,0,159,PASIR GUDANG,Johor,0,0,F,0,1,20,20.0,MOHAMMAD RAFFI BERAN,15900,PEJUANG,1003.0,31558.0
501,2022,GAN PING SIEU,BN,MCA,23395,0,152,KLUANG,Johor,0,0,F,0,0,77,77.0,GAN PING SIEU,15200,BN,23395.0,26406.0
502,2022,WONG SHU QI,PH,DAP,49801,0,152,KLUANG,Johor,0,0,M,0,0,192,192.0,WONG SHU QI,15200,PH,49801.0,26406.0
503,2022,U RAMENDRAN,,IND,404,0,152,KLUANG,Johor,0,0,F,0,1,13,13.0,Ir. U. RAMENDRAN,15200,BEBAS,404.0,26406.0
504,2022,DZULKARNAIN ALIAS,PN,BERSATU,22021,0,152,KLUANG,Johor,0,0,F,0,0,141,141.0,DZULKARNAIN BIN ALIAS,15200,PN,22021.0,26406.0
505,2022,HAMIZI HUSSAIN,,IND,408,0,091,ROMPIN,Pahang,0,0,F,0,1,1276,1276.0,HAMIZI BIN HUSSAIN,09100,BEBAS,408.0,1438.0
506,2022,HASAN ARIFIN,BN,UMNO,30151,0,091,ROMPIN,Pahang,0,0,F,0,0,1270,1270.0,DATO' SRI HAJI HASAN BIN ARIFIN,09100,BN,30151.0,1438.0
507,2022,ABDUL KHALIB ABDULLAH,PN,BERSATU,31589,0,091,ROMPIN,Pahang,0,0,F,0,0,1257,1257.0,DATO' KHALIB,09100,PN,31589.0,1438.0
508,2022,ERMAN SHAH JAIOS,PH,PKR,4779,0,091,ROMPIN,Pahang,0,0,F,0,0,1007,1007.0,ERMAN SHAH,09100,PH,4779.0,1438.0
509,2022,MOHAMAD SHAHRUM OSMAN,PN,BERSATU,11554,0,079,LIPIS,Pahang,0,0,F,0,0,1354,1354.0,DATO' SHAHRUM ,07900,PN,11554.0,6118.0
510,2022,AISHATON ABU BAKAR,GTA,PEJUANG,263,0,079,LIPIS,Pahang,0,0,M,0,0,295,295.0,AISHATON BINTI ABU BAKAR,07900,PEJUANG,263.0,6118.0
511,2022,TENGKU ZULPURI SHAH RAJA PUJI,PH,DAP,6366,0,079,LIPIS,Pahang,0,0,F,0,0,878,878.0,TENGKU ZULPURI SHAH BIN RAJA PUJI,07900,PH,6366.0,6118.0
512,2022,ABDUL RAHMAN MOHAMAD,BN,UMNO,17672,0,079,LIPIS,Pahang,0,0,F,0,0,917,917.0,DATO SRI ABDUL RAHMAN BIN MOHAMAD,07900,BN,17672.0,6118.0
513,2022,AZMAN ISMAIL,PH,PKR,28237,0,010,KUALA KEDAH,Kedah,0,0,F,0,0,672,672.0,DR AZMAN ISMAIL,01000,PH,28237.0,28061.0
514,2022,SYED ARANIRI SYED AHMAD,,WARISAN,256,0,010,KUALA KEDAH,Kedah,0,0,F,0,0,726,726.0,PAK TUAN AL IDRUS,01000,WARISAN,256.0,28061.0
515,2022,ULYA AQAMAH HUSAMUDIN,GTA,PEJUANG,1805,0,010,KUALA KEDAH,Kedah,0,0,F,0,0,448,448.0,ULYA HUSAMUDIN ,01000,PEJUANG,1805.0,28061.0
516,2022,AHMAD FAKHRUDDIN FAKHRURAZI,PN,PAS,56298,0,010,KUALA KEDAH,Kedah,0,0,F,0,0,110,110.0,DR. AHMAD FAKHRUDDIN,01000,PN,56298.0,28061.0
517,2022,MASHITAH IBRAHIM,BN,UMNO,13879,0,010,KUALA KEDAH,Kedah,0,0,M,0,0,220,220.0,DATO DR MASHITAH BINTI IBRAHIM,01000,BN,13879.0,28061.0
518,2022,HISHAMMUDDIN HUSSEIN,BN,UMNO,22572,0,153,SEMBRONG,Johor,0,0,F,0,0,505,505.0,HISHAMMUDDIN HUSSEIN,15300,BN,22572.0,10880.0
519,2022,HASNI ABAS,PH,PKR,11692,0,153,SEMBRONG,Johor,0,0,F,0,0,443,443.0,HASNI ABAS,15300,PH,11692.0,10880.0
520,2022,AZIZ ISMAIL,PN,BERSATU,6666,0,153,SEMBRONG,Johor,0,0,F,0,0,487,487.0,JOE AZIZ,15300,PN,6666.0,10880.0
521,2022,ABD GHANI AHMAD,PN,PAS,31685,0,005,JERLUN,Kedah,0,0,F,0,0,437,437.0,DR. ABD GHANI AHMAD,00500,PN,31685.0,20456.0
522,2022,MUKHRIZ MAHATHIR,GTA,PEJUANG,3144,0,005,JERLUN,Kedah,0,0,F,0,0,159,159.0,DATO' SERI UTAMA MUKHRIZ MAHATHIR,00500,PEJUANG,3144.0,20456.0
523,2022,FADZIL ALI MOHD ALI,PH,PKR,6149,0,005,JERLUN,Kedah,0,0,F,0,0,625,625.0,DR. MOHAMED FADZIL MOHD ALI,00500,PH,6149.0,20456.0
524,2022,OTHMAN AZIZ,BN,UMNO,11229,0,005,JERLUN,Kedah,0,0,F,0,0,349,349.0,OTHMAN BIN AZIZ,00500,BN,11229.0,20456.0
525,2022,ASYRAF WAJDI DUSUKI,BN,UMNO,13728,0,054,GERIK,Perak,0,0,F,0,0,404,404.0,DR ASYRAF WAJDI DUSUKI,05400,BN,13728.0,1377.0
526,2022,FATHUL HUZIR AYOB,PN,BERSATU,15105,0,054,GERIK,Perak,0,0,F,0,0,36,36.0,FATHUL HUZIR AYOB,05400,PN,15105.0,1377.0
527,2022,AHMAD TARMIZI MOHD JAM,PH,DAP,5779,0,054,GERIK,Perak,0,0,F,0,0,396,396.0,TARMIZI MOHD JAM,05400,PH,5779.0,1377.0
528,2022,ANWAR IBRAHIM,PH,PKR,49625,0,063,TAMBUN,Perak,0,0,F,0,0,1241,1241.0,ANWAR IBRAHIM,06300,PH,49625.0,3736.0
529,2022,AMINUDDIN MD HANAFIAH,BN,UMNO,28140,0,063,TAMBUN,Perak,0,0,F,0,0,1163,1163.0,AMINUDDIN HANAFIAH,06300,BN,28140.0,3736.0
530,2022,ABDUL RAHIM TAHIR,GTA,PEJUANG,1115,0,063,TAMBUN,Perak,0,0,F,0,0,1141,1141.0,ABDUL RAHIM TAHIR,06300,PEJUANG,1115.0,3736.0
531,2022,AHMAD FAIZAL AZUMU,PN,BERSATU,45889,0,063,TAMBUN,Perak,0,0,F,0,0,1249,1249.0,AHMAD FAIZAL AZUMU @ PEJA,06300,PN,45889.0,3736.0
532,2022,RSN RAYER,PH,DAP,50369,0,050,JELUTONG,Penang,0,0,F,0,0,555,555.0,SANISVARA NETHAJI RAYER (RSN RAYER),05000,PH,50369.0,38604.0
533,2022,BALJIT SINGH JIGIRI,PN,GERAKAN,11765,0,050,JELUTONG,Penang,0,0,F,0,0,647,647.0,BALJIT SINGH,05000,PN,11765.0,38604.0
534,2022,KOH SWE YONG,,PRM,264,0,050,JELUTONG,Penang,0,0,F,0,0,971,971.0,KOH SWE YONG,05000,PRM,264.0,38604.0
535,2022,YACOOB NOOR,,IND,480,0,050,JELUTONG,Penang,0,0,F,0,1,1020,1020.0,YACOOB BIN NOOR,05000,BEBAS,480.0,38604.0
536,2022,LOGANATHAN THORAISAMY,BN,IPF,7387,0,050,JELUTONG,Penang,0,0,F,0,0,920,920.0,DATUK LOGANATHAN A/L THORAISAMY,05000,BN,7387.0,38604.0
537,2022,LIM HUAT POH,,WARISAN,442,0,050,JELUTONG,Penang,0,0,F,0,0,752,752.0,LIM HUAT POH (MARTIN),05000,WARISAN,442.0,38604.0
538,2022,RAHIMI MUHAMAD,PH,PKR,4662,0,026,KETEREH,Kelantan,0,0,F,0,0,664,664.0,HAJI RAHIMI,02600,PH,4662.0,23107.0
539,2022,MARZUANI ARDILA ARIFFIN,BN,UMNO,17435,0,026,KETEREH,Kelantan,0,0,M,0,0,749,749.0,MARZUANI ARDILA ARIFFIN (GEE),02600,BN,17435.0,23107.0
540,2022,KHLIR MOHD NOR,PN,PAS,40542,0,026,KETEREH,Kelantan,0,0,F,0,0,608,608.0,MEJ JEN DATO HJ KHLIR (B),02600,PAS,40542.0,23107.0
541,2022,HANIF IBRAHIM,GTA,PUTRA,223,0,026,KETEREH,Kelantan,0,0,F,0,0,528,528.0,HANEEF IBRAHIM (ABE HANEEF),02600,PUTRA,223.0,23107.0
542,2022,RAMLI MOHD NOR,BN,UMNO,16120,0,078,CAMERON HIGHLANDS,Pahang,0,0,F,0,0,1294,1294.0,DATO' RAMLI BIN MOHD NOR,07800,BN,16120.0,4544.0
543,2022,ABDUL RASID MOHAMED,PN,BERSATU,5569,0,078,CAMERON HIGHLANDS,Pahang,0,0,F,0,0,1284,1284.0,DR. ABDUL RASID,07800,PN,5569.0,4544.0
544,2022,CHIONG YOKE KONG,PH,DAP,11576,0,078,CAMERON HIGHLANDS,Pahang,0,0,F,0,0,1357,1357.0,CHIONG YOKE KONG,07800,PH,11576.0,4544.0
545,2022,AUZAIE FADZLAN SHAHIDI,GTA,BERJASA,16752,0,056,LARUT,Perak,0,0,F,0,1,579,579.0,SHAFIQ FHADLY MAHMUD,05600,BN,16752.0,11598.0
546,2022,ZOLKARNAIN ABIDIN,PH,AMANAH,6207,0,056,LARUT,Perak,0,0,F,0,0,765,765.0,USTAZ ZOLKHARNAIN BIN ABIDIN,05600,PH,6207.0,11598.0
547,2022,MOHD SHARIQ FHADLY MAHMUD,BN,UMNO,16752,0,056,LARUT,Perak,0,0,F,0,0,579,579.0,SHAFIQ FHADLY MAHMUD,05600,BN,16752.0,11598.0
548,2022,HAMZAH ZAINUDIN,PN,BERSATU,28350,0,056,LARUT,Perak,0,0,F,0,0,86,86.0,DATO SERI HAMZAH ZAINUDIN,05600,PN,28350.0,11598.0
549,2022,K SARASWATHY,PH,PKR,13334,0,072,TAPAH,Perak,0,0,M,0,0,1181,1181.0,SARASWATHY KANDASAMI,07200,PH,13334.0,5064.0
550,2022,MUHAMMAD YADZAN MOHAMMAD,PN,BERSATU,12115,0,072,TAPAH,Perak,0,0,F,0,0,1183,1183.0,DATUK HAJI MUHAMMAD YADZAN BIN HAJI MOHAMMAD,07200,PN,12115.0,5064.0
551,2022,MOHAMED AKBAR SHERRIF ALI YASIN,,WARISAN,200,0,072,TAPAH,Perak,0,0,F,0,0,1174,1174.0,MOHAMED AKBAR B. YASIN,07200,WARISAN,200.0,5064.0
552,2022,M SARAVANAN,BN,MIC,18398,0,072,TAPAH,Perak,0,0,F,0,0,1231,1231.0,DATUK SERI M. SARAVANAN,07200,BN,18398.0,5064.0
553,2022,M KATHIRAVAN,,IND,99,0,072,TAPAH,Perak,0,0,F,0,1,1211,1211.0,M. KATHIRAVAN,07200,BEBAS,99.0,5064.0
554,2022,MIOR NOR HAIDIR SUHAIMI,GTA,PEJUANG,335,0,072,TAPAH,Perak,0,0,F,0,0,1218,1218.0,MIOR HAIDIR,07200,PEJUANG,335.0,5064.0
555,2022,AZLINDA BARONI,,IND,446,0,094,HULU SELANGOR,Selangor,0,0,M,0,1,386,386.0,AZLINDA BINTI BARONI,09400,BEBAS,446.0,1562.0
556,2022,T MOHAN,BN,MIC,27050,0,094,HULU SELANGOR,Selangor,0,0,F,0,0,182,182.0,DATUK T.MOHAN,09400,BN,27050.0,1562.0
557,2022,HARUMAINI OMAR,GTA,PEJUANG,1849,0,094,HULU SELANGOR,Selangor,0,0,F,0,0,498,498.0,HARUMAINI BIN HAJI OMAR,09400,PEJUANG,1849.0,1562.0
558,2022,SATHIA PRAKASH NADARAJAN,PH,PKR,45261,0,094,HULU SELANGOR,Selangor,0,0,F,0,0,79,79.0,DR. SATHIA PRAKASH NADARAJAN,09400,PH,45261.0,1562.0
559,2022,HANIZA TALHA,,PBM,1013,0,094,HULU SELANGOR,Selangor,0,0,M,0,0,316,316.0,HANIZA TALHA,09400,PBM,1013.0,1562.0
560,2022,MOHD HASNIZAN HARUN,PN,PAS,46823,0,094,HULU SELANGOR,Selangor,0,0,F,0,0,587,587.0,HASNIZAN HARUN,09400,PN,46823.0,1562.0
561,2022,TAN CHUAN HONG,BN,MCA,5385,0,043,BAGAN,Penang,0,0,F,0,0,739,739.0,TAN CHUAN HONG,04300,BN,5385.0,49648.0
562,2022,LIM GUAN ENG,PH,DAP,55797,0,043,BAGAN,Penang,0,0,F,0,0,494,494.0,LIM GUAN ENG,04300,PH,55797.0,49648.0
563,2022,ALAN OH TEIK CHOON,PN,BERSATU,6149,0,043,BAGAN,Penang,0,0,F,0,0,240,240.0,ALAN OH,04300,PN,6149.0,49648.0
564,2022,MOHAMMED HAFIZ MOHAMED ABU BAKAR,GTA,IMAN,1323,0,043,BAGAN,Penang,0,0,F,0,1,871,871.0,HAFIZ,04300,PEJUANG,1323.0,49648.0
565,2022,SHAHRUL AMRI MAT SARI,,IND,319,0,113,SEPANG,Selangor,0,0,F,0,1,593,593.0,SYAHRUL AMRI MAT SARI,11300,BEBAS,319.0,8949.0
566,2022,CHE ASMAH IBRAHIM,GTA,PEJUANG,2337,0,113,SEPANG,Selangor,0,0,M,0,0,31,31.0,CHE ASMAH IBRAHIM,11300,PEJUANG,2337.0,8949.0
567,2022,DAUD LEONG,,PUR,264,0,113,SEPANG,Selangor,0,0,F,0,0,327,327.0,DAUD LEONG,11300,PUR,264.0,8949.0
568,2022,RAJ MUNNI @ AIMAN ATHIRAH,PH,AMANAH,56264,0,113,SEPANG,Selangor,0,0,M,0,0,444,444.0,AIMAN ATHIRAH,11300,PH,56264.0,8949.0
569,2022,M MUNESWARAN,,IND,194,0,113,SEPANG,Selangor,0,0,F,0,1,719,719.0,M. MUNESWARAN,11300,BEBAS,194.0,8949.0
570,2022,RINA HARUN,PN,BERSATU,47315,0,113,SEPANG,Selangor,0,0,M,0,0,117,117.0,DATUK SERI RINA HARUN,11300,PN,47315.0,8949.0
