,party_code,name,votes,majority,year,state,constituency,parliament_code_digits,NameBallot,winner,total_votes,vote_share
4935,PAS,ABDUL HALIM BIN MAIDIN,1936,0.0,2018,Melaka,PANTAI KUNDOR,136-012,UST HJ ABDUL HALIM MAIDIN,0,12710,15.232100708103856
4936,BERSATU,MOHD RAFIQ BIN NAIZAMOHIDEEN,12102,4259.0,2018,Melaka,PAYA RUMPUT,136-013,MOHD RAFIQ NAIZAMOHIDEEN,1,21497,56.29622738056473
4937,UMNO,ABU BAKAR BIN MOHAMAD DIAH,7843,0.0,2018,Melaka,PAYA RUMPUT,136-013,DATUK WIRA DR ABU BAKAR BIN MOHAMAD DIAH,0,21497,36.484160580546124
4938,PAS,RAFIE BIN AHMAD,1552,0.0,2018,Melaka,PAYA RUMPUT,136-013,RAFIE AHMAD,0,21497,7.219612038889148
4939,PKR,GUE TECK,7648,789.0,2018,Melaka,KELEBANG,136-014,GUE TECK,1,16779,45.58078550569164
4940,MCA,LIM BAN HONG,6859,0.0,2018,Melaka,KELEBANG,136-014,DATUK LIM BAN HONG,0,16779,40.878479051194944
4941,PAS,MOHD SHAFIQ BIN ISMAIL,2272,0.0,2018,Melaka,KELEBANG,136-014,MOHD SHAFIQ ISMAIL,0,16779,13.540735443113416
4942,DAP,NORHIZAM BIN HASSAN BAKTEE,9227,2756.0,2018,Melaka,PENGKALAN BATU,137-015,NORHIZAM BIN HASSAN BAKTEE,1,17928,51.46697902721999
4943,GERAKAN,CHUA LIAN CHYE,6471,0.0,2018,Melaka,PENGKALAN BATU,137-015,CHUA LIAN CHYE,0,17928,36.09437751004016
4944,PAS,RAMLI BIN DALIP,2230,0.0,2018,Melaka,PENGKALAN BATU,137-015,RAMLI BIN DALIP,0,17928,12.438643462739849
4945,DAP,KERK CHEE YEE,14279,9261.0,2018,Melaka,AYER KEROH,137-016,KERK CHEE YEE,1,21864,65.30826930113429
4946,MCA,CHUA KHENG HWA,5018,0.0,2018,Melaka,AYER KEROH,137-016,DATUK CHUA KHENG HWA,0,21864,22.95096963044274
4947,PAS,SEPRI BIN RAHMAN,2567,0.0,2018,Melaka,AYER KEROH,137-016,SEPRI BIN RAHMAN,0,21864,11.740761068422978
4948,AMANAH,ADLY BIN ZAHARI,11226,3159.0,2018,Melaka,BUKIT KATIL,137-017,HAJI ADLY BIN ZAHARI,1,21530,52.14119832791454
4949,UMNO,YUNUS BIN HITAM,8067,0.0,2018,Melaka,BUKIT KATIL,137-017,YUNUS BIN HITAM,0,21530,37.468648397584765
4950,PAS,MUHAMAT PUHAT BIN BEDOL,2237,0.0,2018,Melaka,BUKIT KATIL,137-017,MUHAMAT PUHAT BIN BEDOL,0,21530,10.390153274500697
4951,UMNO,RAHMAD BIN MARIMAN,6951,1805.0,2018,Melaka,AYER MOLEK,137-018,RAHMAD BIN MARIMAN,1,15258,45.55642941407786
4952,PKR,FARHAN BIN IBRAHIM @ ALIAS,5146,0.0,2018,Melaka,AYER MOLEK,137-018,FARHAN IBRAHIM,0,15258,33.72656966837069
4953,PAS,JANTAN BIN ABDULLAH,3082,0.0,2018,Melaka,AYER MOLEK,137-018,JANTAN BIN ABDULLAH,0,15258,20.199239743085595
4954,BEBAS,PROFESOR MADYA DR KAMAROLZAMAN BIN MOHD JIDI,79,0.0,2018,Melaka,AYER MOLEK,137-018,PROFESOR MADYA DR KAMAROLZAMAN BIN MOHD JIDI,0,15258,0.517761174465854
4955,DAP,SEAH SHOO CHIN,22880,14612.0,2018,Melaka,KESIDANG,138-019,SEAH SHOO CHIN (ALLEX SEAH),1,31497,72.64183890529257
4956,MCA,NG CHOON KOON,8268,0.0,2018,Melaka,KESIDANG,138-019,NG CHOON KOON,0,31497,26.250119058957996
4957,BEBAS,GOH LEONG SAN,349,0.0,2018,Melaka,KESIDANG,138-019,GOH LEONG SAN,0,31497,1.1080420357494365
4958,DAP,LOW CHEE LEONG,20181,16173.0,2018,Melaka,KOTA LAKSAMANA,138-020,LOW CHEE LEONG,1,24706,81.68461102566178
4959,MCA,MELVIN CHUA KEW WEI,4008,0.0,2018,Melaka,KOTA LAKSAMANA,138-020,MELVIN CHUA KEW WEI,0,24706,16.222779891524326
4960,BEBAS,SIM TONG HIM,517,0.0,2018,Melaka,KOTA LAKSAMANA,138-020,SIM TONG HIM,0,24706,2.0926090828138912
4961,DAP,DAMIAN YEO SHEN LI,7642,2895.0,2018,Melaka,DUYONG,138-021,DAMIAN BABA YEO,1,15389,49.65884722853987
4962,MCA,LEE KIAT LEE,4747,0.0,2018,Melaka,DUYONG,138-021,LEE KIAT LEE,0,15389,30.846708688023913
4963,PAS,KAMARUDIN BIN SEDIK,2938,0.0,2018,Melaka,DUYONG,138-021,USTAZ KAMARUDIN,0,15389,19.09155890571187
4964,BEBAS,LIM JAK WONG,62,0.0,2018,Melaka,DUYONG,138-021,LIM JAK WONG,0,15389,0.40288517772434856
4965,DAP,TEY KOK KIEW,14038,11313.0,2018,Melaka,BANDAR HILIR,138-022,TEY KOK KIEW,1,16904,83.04543303360151
4966,MCA,LEE CHONG LENG,2725,0.0,2018,Melaka,BANDAR HILIR,138-022,LEE CHONG LENG SHAUN,0,16904,16.12044486512068
4967,BEBAS,CHIN CHOONG SEONG,141,0.0,2018,Melaka,BANDAR HILIR,138-022,CHIN CHOONG SEONG,0,16904,0.8341221012778041
4968,BERSATU,NOOR EFFANDI BIN AHMAD,7694,1288.0,2018,Melaka,TELOK MAS,138-023,FENDI AHMAD,1,17264,44.566728452270624
4969,UMNO,ABDUL RAZAK BIN ABDUL RAHMAN,6406,0.0,2018,Melaka,TELOK MAS,138-023,DATUK ABDUL RAZAK BIN ABDUL RAHMAN,0,17264,37.106116774791474
4970,PAS,ROSAZLI BIN MD YASIN,3164,0.0,2018,Melaka,TELOK MAS,138-023,UST ROSAZLI MD YASIN,0,17264,18.327154772937906
4971,DAP,WONG FORT PIN,6998,1345.0,2018,Melaka,BEMBAN,139-024,DR WONG FORT PIN,1,15413,45.40323103873354
4972,MCA,KOH CHIN HAN,5653,0.0,2018,Melaka,BEMBAN,139-024,DATUK KOH CHIN HAN,0,15413,36.67683124635048
4973,PAS,SUHAIMI BIN HARUN,2762,0.0,2018,Melaka,BEMBAN,139-024,SUHAIMI HARUN,0,15413,17.91993771491598
4974,UMNO,GHAZALE BIN MUHAMAD,5301,536.0,2018,Melaka,RIM,139-025,DATUK WIRA HJ GHAZALE BIN MUHAMAD,1,11328,46.795550847457626
4975,PKR,SHAMSUL ISKANDAR @ YUSRE BIN MOHD AKIN,4765,0.0,2018,Melaka,RIM,139-025,SHAMSUL ISKANDAR HAJI MOHD AKIN,0,11328,42.06391242937853
4976,PAS,KINTAN BINTI MAN,1262,0.0,2018,Melaka,RIM,139-025,HJH KINTAN BINTI MAN,0,11328,11.140536723163843
4977,UMNO,ZAIDI BIN ATTAN,6401,2737.0,2018,Melaka,SERKAM,139-026,DATUK ZAIDI BIN ATTAN,1,13488,47.45699881376038
4978,AMANAH,NOR KHAIRI BIN YUSOF,3664,0.0,2018,Melaka,SERKAM,139-026,USTAZ NOR KHAIRI,0,13488,27.16488730723606
4979,PAS,AHMAD BILAL BIN RAHUDIN,3423,0.0,2018,Melaka,SERKAM,139-026,HJ AHMAD BILAL,0,13488,25.378113879003557
4980,UMNO,ROSLAN BIN AHMAD,5290,130.0,2018,Melaka,MERLIMAU,139-027,DATUK ROSLAN BIN AHMAD,1,11658,45.376565448618976
4981,AMANAH,YUHAIZAD BIN ABDULLAH,5160,0.0,2018,Melaka,MERLIMAU,139-027,HAJI YUHAIZAD ABDULLAH,0,11658,44.2614513638703
4982,PAS,ABDUL MALEK BIN YUSOF,1208,0.0,2018,Melaka,MERLIMAU,139-027,ABDUL MALEK BIN YUSOF,0,11658,10.361983187510722
4983,UMNO,HASAN BIN ABD RAHMAN,5088,1669.0,2018,Melaka,SUNGAI RAMBAI,139-028,HASAN BIN ABD RAHMAN,1,9912,51.3317191283293
4984,BERSATU,AZALINA BINTI ABDUL RAHMAN,3419,0.0,2018,Melaka,SUNGAI RAMBAI,139-028,AZALINA ABDUL RAHMAN,0,9912,34.49354317998386
4985,PAS,ZAKARIYA BIN KASNIN,1405,0.0,2018,Melaka,SUNGAI RAMBAI,139-028,ZAKARIYA BIN KASNIN,0,9912,14.174737691686845
4986,UMNO,ZAHARI BIN SARIP,9186,877.0,2018,Johor,BULOH KASAP,140-001,ZAHARI SARIP,1,17495,52.506430408688196
4987,BERSATU,NORSAMSU BIN MOHD YUSOF,8309,0.0,2018,Johor,BULOH KASAP,140-001,NORSAMSU MOHD YUSOF,0,17495,47.493569591311804
4988,DAP,TAN CHEN CHOON,16336,7001.0,2018,Johor,JEMENTAH,140-002,TAN CHEN CHOON,1,27657,59.06642079762808
4989,MCA,CHIAM YOK MENG,9335,0.0,2018,Johor,JEMENTAH,140-002,CHIAM YOK MENG,0,27657,33.75275698738113
4990,PAS,KHAIRUL FAIZI BIN AHMAD KAMIL,1986,0.0,2018,Johor,JEMENTAH,140-002,KHAIRUL FAIZI BIN AHMAD KAMIL,0,27657,7.18082221499078
4991,PKR,CHONG FAT FULL,8304,363.0,2018,Johor,PEMANIS,141-003,DR CHONG,1,18396,45.140247879973906
4992,GERAKAN,KOO SHIAW LEE,7941,0.0,2018,Johor,PEMANIS,141-003,KOO SHIAW LEE,0,18396,43.16699282452707
4993,PAS,NORMALA BINTI SUDIRMAN,2151,0.0,2018,Johor,PEMANIS,141-003,CIKGU MALA,0,18396,11.692759295499021
4994,AMANAH,SULAIMAN BIN MOHD NOR,10836,2355.0,2018,Johor,KEMELAH,141-004,DR SULAIMAN MOHD NOR,1,19317,56.09566702904178
4995,UMNO,ANUAR BIN ABD MANAP,8481,0.0,2018,Johor,KEMELAH,141-004,ANUAR BIN ABD MANAP,0,19317,43.90433297095822
4996,BERSATU,MOHD SOLIHAN BIN BADRI,7645,1070.0,2018,Johor,TENANG,142-005,SOLIHAN BADRI,1,15014,50.91914213400826
4997,UMNO,MOHD AZAHAR BIN IBRAHIM,6575,0.0,2018,Johor,TENANG,142-005,MOHD AZAHAR BIN IBRAHIM,0,15014,43.79246037032103
4998,PAS,NASHARUDIN BIN AWANG,794,0.0,2018,Johor,TENANG,142-005,USTAZ NASHARUDIN BIN AWANG,0,15014,5.288397495670707
4999,DAP,RAMAKRISHNAN A/L SUPPIAH,9705,2457.0,2018,Johor,BEKOK,142-006,DR SRAMAKRISHNAN,1,16953,57.24650504335516
5000,MCA,TAN CHONG,7248,0.0,2018,Johor,BEKOK,142-006,TAN CHONG,0,16953,42.75349495664484
5001,BERSATU,SAHRUDDIN BIN JAMAL,11665,1273.0,2018,Johor,BUKIT KEPONG,143-007,DR SAHRUDDIN BIN JAMAL,1,23818,48.97556469896717
5002,UMNO,MOHD NOOR BIN TAIB,10392,0.0,2018,Johor,BUKIT KEPONG,143-007,HJ MOHD NOOR BIN TAIB,0,23818,43.63086741120161
5003,PAS,MUHAMAD NUR IQBAL BIN ABD RAZAK,1761,0.0,2018,Johor,BUKIT KEPONG,143-007,IQBAL RAZAK,0,23818,7.39356788983122
5004,PAS,NAJIB BIN LEP,9835,1883.0,2018,Johor,BUKIT PASIR,143-008,KAPT (B) HJ NAJIB BIN LEP,1,17787,55.29319165682802
5005,UMNO,NORIAH BINTI MAHAT,7952,0.0,2018,Johor,BUKIT PASIR,143-008,NORIAH BINTI MAHAT,0,17787,44.70680834317198
5006,BERSATU,MUHYIDDIN @ MAHIADDIN BIN MD YASIN,10280,3088.0,2018,Johor,GAMBIR,144-009,TAN SRI MUHYIDDIN YASSIN,1,19278,53.32503371719058
5007,UMNO,M ASOJAN A/L MUNIYANDY,7192,0.0,2018,Johor,GAMBIR,144-009,DATUK M ASOJAN,0,19278,37.30677456167652
5008,PAS,MAHFODZ BIN MOHAMED,1806,0.0,2018,Johor,GAMBIR,144-009,DATO DR MAHFODZ BIN MOHAMED,0,19278,9.368191721132897
5009,DAP,EE CHIN LI,13512,5077.0,2018,Johor,TANGKAK,144-010,EE CHIN LI,1,21947,61.566501116325696
5010,MCA,GOH TEE TEE,8435,0.0,2018,Johor,TANGKAK,144-010,GOH TEE TEE,0,21947,38.433498883674304
5011,AMANAH,FAIZUL AMRI BIN ADNAN,11774,2324.0,2018,Johor,SEROM,144-011,DR FAIZUL AMRI ADNAN,1,23932,49.19772689286311
5012,UMNO,ABDULL RAHIM BIN TALIB,9450,0.0,2018,Johor,SEROM,144-011,ABDULL RAHIM BIN TALIB,0,23932,39.486879491893696
5013,PAS,MUSTAFFA BIN SALLEH,2708,0.0,2018,Johor,SEROM,144-011,MUSTAFFA BIN SALLEH,0,23932,11.315393615243188
5014,DAP,NG YAK HOWE,18278,13629.0,2018,Johor,BENTAYAN,145-012,NG YAK HOWE,1,22927,79.72259781044184
5015,MCA,LEE KIM HENG,4649,0.0,2018,Johor,BENTAYAN,145-012,LEE KIM HENG,0,22927,20.277402189558163
5016,AMANAH,SALAHUDDIN BIN AYUB,14640,7687.0,2018,Johor,SIMPANG JERAM,145-013,SALAHUDDIN AYUB,1,23757,61.62394241697184
5017,UMNO,MOHD RADZI BIN AMIN,6953,0.0,2018,Johor,SIMPANG JERAM,145-013,MOHD RADZI BIN AMIN,0,23757,29.267163362377403
5018,PAS,MOHD MAZRI BIN YAHYA,2136,0.0,2018,Johor,SIMPANG JERAM,145-013,DR MOHD MAZRI BIN YAHYA,0,23757,8.991034221492614
5019,BEBAS,AHMAD BIN HASHIM,28,0.0,2018,Johor,SIMPANG JERAM,145-013,AHMAD HASHIM,0,23757,0.11785999915814287
5020,PKR,MD YSAHRUDIN BIN KUSNI,7280,1552.0,2018,Johor,BUKIT NANING,145-014,MD YSAHRUDIN BIN KUSNI,1,15049,48.37530732939066
5021,UMNO,HASSAN BIN JOHARI,5728,0.0,2018,Johor,BUKIT NANING,145-014,HASSAN BIN JOHARI,0,15049,38.062329722905176
5022,PAS,AZMAN BIN IBRAHIM,1677,0.0,2018,Johor,BUKIT NANING,145-014,AZMAN BIN IBRAHIM,0,15049,11.143597581234634
5023,BEBAS,JEGANATHAN A/L SUBRAMANIAM,364,0.0,2018,Johor,BUKIT NANING,145-014,JEGANATHAN A/L SUBRAMANIAM,0,15049,2.418765366469533
5024,AMANAH,NOR HAYATI BINTI BACHOK,12405,5674.0,2018,Johor,MAHARANI,146-015,NOR HAYATI BACHOK,1,23005,53.92306020430341
5025,UMNO,ASHARI BIN MD SARIP,6731,0.0,2018,Johor,MAHARANI,146-015,DATO' ASHARI MDSARIP,0,23005,29.258856770267332
5026,PAS,MOHAMMAD BIN TASLIM,3869,0.0,2018,Johor,MAHARANI,146-015,DR MOHAMMAD TASLIM,0,23005,16.818083025429253
5027,UMNO,ZAITON BINTI ISMAIL,8022,174.0,2018,Johor,SUNGAI BALANG,146-016,ZAITON BINTI ISMAIL,1,19016,42.185527976440895
5028,PKR,NA'IM BIN JUSRI,7848,0.0,2018,Johor,SUNGAI BALANG,146-016,NA'IM BIN JUSRI,0,19016,41.27050904501473
5029,PAS,CHEMAN BIN YUSOH,3146,0.0,2018,Johor,SUNGAI BALANG,146-016,CIKGU HJ CHEMAN BIN YUSOH,0,19016,16.543962978544382
5030,PKR,MOHD KHUZZAN BIN ABU BAKAR,12619,98.0,2018,Johor,SEMERAH,147-017,KHUZZAN ABU BAKAR,1,29454,42.843077340938414
5031,UMNO,MOHD ISMAIL BIN ROSLAN,12521,0.0,2018,Johor,SEMERAH,147-017,MOHD ISMAIL BIN ROSLAN,0,29454,42.510355130033275
5032,PAS,ADNAN BIN OTHMAN,4314,0.0,2018,Johor,SEMERAH,147-017,USTAZ WAN,0,29454,14.646567529028315
5033,UMNO,ZULKURNAIN BIN KAMISAN,11587,6040.0,2018,Johor,SRI MEDAN,147-018,ZULKURNAIN BIN KAMISAN,1,20372,56.87708619674063
5034,BERSATU,MOHD AJIB BIN OMAR,5547,0.0,2018,Johor,SRI MEDAN,147-018,MOHD AJIB BIN OMAR,0,20372,27.228548988808168
5035,PAS,SALLEHUDIN BIN AB RASID,3238,0.0,2018,Johor,SRI MEDAN,147-018,SALLEHUDIN BIN AB RASID,0,20372,15.894364814451208
5036,DAP,CHEW PECK CHOO,12307,5089.0,2018,Johor,YONG PENG,148-019,CHEW PECK CHOO,1,20768,59.259437596302
5037,MCA,LING TIAN SOON,7218,0.0,2018,Johor,YONG PENG,148-019,LING TIAN SOON (AH SOON),0,20768,34.755392912172574
5038,PAS,MUHAMMAD BIN ABDULLAH,1243,0.0,2018,Johor,YONG PENG,148-019,MUHAMMAD BIN ABDULLAH,0,20768,5.985169491525424
5039,UMNO,SAMSOLBARI BIN JAMALI,10751,5842.0,2018,Johor,SEMARANG,148-020,DATUK HJ SAMSOLBARI,1,18083,59.453630481667865
5040,BERSATU,ZAIS BIN MOHD AKIL,4909,0.0,2018,Johor,SEMARANG,148-020,ZAIS BIN MOHD AKIL,0,18083,27.14704418514627
5041,PAS,MOHD BAKRI BIN SAMIAN,2423,0.0,2018,Johor,SEMARANG,148-020,HAJI MOHD BAKRI SAMIAN,0,18083,13.399325333185866
5042,AMANAH,AMINOLHUDA BIN HASSAN,12309,4834.0,2018,Johor,PARIT YAANI,149-021,CIKGU AMINOLHUDA,1,22727,54.16024992299908
5043,MCA,SOH LIP YAN,7475,0.0,2018,Johor,PARIT YAANI,149-021,SOH LIP YAN,0,22727,32.890394684736215
5044,PAS,NASIR BIN ABDULLAH,2943,0.0,2018,Johor,PARIT YAANI,149-021,CIKGU HAJI NASIR,0,22727,12.949355392264707
5045,UMNO,NOR RASHIDAH BINTI RAMLI,9549,638.0,2018,Johor,PARIT RAJA,149-022,RASHIDAH RAMLI,1,21566,44.27803023277381
5046,BERSATU,FERDAUS BIN KAYAU,8911,0.0,2018,Johor,PARIT RAJA,149-022,FERDAUS BIN KAYAU,0,21566,41.3196698506909
5047,PAS,ABDUL HADI BIN HARUN,3106,0.0,2018,Johor,PARIT RAJA,149-022,CIKGU ABDUL HADI BIN HARUN,0,21566,14.402299916535288
5048,DAP,GAN PECK CHENG,26825,17205.0,2018,Johor,PENGGARAM,150-023,GAN PECK CHENG,1,41630,64.43670429978381
5049,MCA,KANG BENG KUAN,9620,0.0,2018,Johor,PENGGARAM,150-023,KANG BENG KUAN,0,41630,23.108335335094882
5050,PAS,MISRAN BIN SAMIAN,5185,0.0,2018,Johor,PENGGARAM,150-023,MISRAN BIN SAMIAN,0,41630,12.454960365121307
5051,AMANAH,KHAIRUDDIN BIN A RAHIM,10568,809.0,2018,Johor,SENGGARANG,150-024,KHAIRUDDIN BIN A RAHIM,1,23026,45.89594371579953
5052,UMNO,ZAIDI BIN JAPAR,9759,0.0,2018,Johor,SENGGARANG,150-024,ZAIDI BIN JAPAR,0,23026,42.3825241031877
5053,PAS,MOHD RAMLI BIN MD KARI,2699,0.0,2018,Johor,SENGGARANG,150-024,DR MOHD RAMLI,0,23026,11.721532181012769
5054,UMNO,AYUB BIN JAMIL,9642,4172.0,2018,Johor,RENGIT,150-025,AYUB JAMIL,1,17425,55.33428981348637
5055,PKR,MALIK FAISHAL BIN AHMAD,5470,0.0,2018,Johor,RENGIT,150-025,MALIK  FAISHAL BIN AHMAD,0,17425,31.39167862266858
5056,PAS,MOHD TUKIRAN @ MOHD TUMIRAN BIN AHMAD,2313,0.0,2018,Johor,RENGIT,150-025,MOHDTUMIRAN BIN AHMAD,0,17425,13.27403156384505
5057,UMNO,ABD TAIB BIN ABU BAKAR,9375,404.0,2018,Johor,MACHAP,151-026,ABD TAIB BIN ABU BAKAR,1,19976,46.93131758109732
5058,BERSATU,AHMAD BIN AHEM,8971,0.0,2018,Johor,MACHAP,151-026,HAJI AHMAD BIN AHEM,0,19976,44.90889066880256
5059,PAS,AZLISHAM BIN AZAHAR,1630,0.0,2018,Johor,MACHAP,151-026,USTAZ HAJI AZLISHAM,0,19976,8.159791750100121
5060,UMNO,ONN HAFIZ BIN GHAZI,7449,364.0,2018,Johor,LAYANG-LAYANG,151-027,ONN HAFIZ BIN GHAZI,1,15873,46.92874692874693
5061,PKR,MURUGAN A/L MUTHU SAMY,7085,0.0,2018,Johor,LAYANG-LAYANG,151-027,CIKGU MURUGAN,0,15873,44.63554463554463
5062,PAS,MOHD JUBRI BIN SELAMAT,1339,0.0,2018,Johor,LAYANG-LAYANG,151-027,HJ JUBRI,0,15873,8.435708435708436
5063,DAP,CHEW CHONG SIN,29559,19226.0,2018,Johor,MENGKIBOL,152-028,CHEW CHONG SIN,1,39892,74.09756342123734
5064,MCA,CHIN SIM LAI,10333,0.0,2018,Johor,MENGKIBOL,152-028,CHIN SIM LAI,0,39892,25.90243657876266
5065,AMANAH,MUHAMAD SAID BIN JONIT,19507,1668.0,2018,Johor,MAHKOTA,152-029,MUHAMAD SAID JONIT,1,40438,48.239279885256444
5066,UMNO,MD JAIS BIN SARDAY,17839,0.0,2018,Johor,MAHKOTA,152-029,DATUK HJ MD JAIS SARDAY,0,40438,44.11444680745833
5067,PAS,MUHAMMAD HASBULLAH BIN MD NAJIB,3092,0.0,2018,Johor,MAHKOTA,152-029,HASBULLAH NAJIB,0,40438,7.6462733072852265
5068,DAP,SHEIKH 'UMAR BAGHARIB BIN ALI,8958,783.0,2018,Johor,PALOH,153-030,SHEIKH OMAR ALI,1,17194,52.09956961730836
5069,MCA,TEOH YAP KUN,8175,0.0,2018,Johor,PALOH,153-030,TEOH YAP KUN,0,17194,47.545655461207396
5070,BEBAS,SHAMUGAM A/L MUNISAMY,61,0.0,2018,Johor,PALOH,153-030,SHAMUGAM A/L MUNISAMY,0,17194,0.35477492148423867
5071,MIC,VIDYANATHAN A/L RAMANADHAN,10768,2861.0,2018,Johor,KAHANG,153-031,R VIDYANANTHAN,1,18675,57.659973226238286
5072,BERSATU,NOORLIHAN BINTI ARIFFIN,7907,0.0,2018,Johor,KAHANG,153-031,NORLIHAN BINTI ARIFFIN,0,18675,42.340026773761714
5073,UMNO,ALWIYAH BINTI TALIB,7136,3080.0,2018,Johor,ENDAU,154-032,ALWIYAH TALIB,1,14881,47.95376654794705
5074,BERSATU,NORUL HASZARUL BIN ABU SAMAH,4056,0.0,2018,Johor,ENDAU,154-032,NORUL HASZARUL BIN ABU SAMAH,0,14881,27.256232780055104
5075,PAS,ROSLAN BIN NIKMAT,3689,0.0,2018,Johor,ENDAU,154-032,CIKGU ROSLAN,0,14881,24.79000067199785
5076,MIC,RAVEN KUMAR A/L KRISHNASAMY,12309,5765.0,2018,Johor,TENGGAROH,154-033,RAVEN KUMAR KRISHNASAMY,1,22396,54.96070726915521
5077,PKR,RAHAMIZON BINTI ABDUL GHANI,6544,0.0,2018,Johor,TENGGAROH,154-033,RAHAMIZON BINTI ABDUL GHANI,0,22396,29.21950348276478
5078,PAS,A RAHMAN BIN A HAMID,3543,0.0,2018,Johor,TENGGAROH,154-033,A RAHMAN BIN A HAMID,0,22396,15.819789248080014
5079,UMNO,HAHASRIN BIN HASHIM,11409,3424.0,2018,Johor,PANTI,155-034,HAHASRIN BIN HASHIM,1,21465,53.15164220824598
5080,BERSATU,JAWAHIR BT HUSEIN,7985,0.0,2018,Johor,PANTI,155-034,INTAN JAWAHIR,0,21465,37.200093174935944
5081,PAS,MOHD NAZARI BIN MOKHTAR,2071,0.0,2018,Johor,PANTI,155-034,LT KOLONEL (B) NAZARI,0,21465,9.648264616818077
5082,UMNO,RASHIDAH BINTI ISMAIL,8055,1847.0,2018,Johor,PASIR RAJA,155-035,RASHIDAH BINTI ISMAIL,1,15614,51.5883181759959
5083,AMANAH,MOHD ABRARY BIN RAMLY,6208,0.0,2018,Johor,PASIR RAJA,155-035,ABRARY RAMLY,0,15614,39.75919047009094
5084,PAS,BAHRIN BIN ALIAS @ MINGAN,1351,0.0,2018,Johor,PASIR RAJA,155-035,BAHRIN BIN ALIAS,0,15614,8.652491353913154
5085,UMNO,RASMAN BIN ITHNAIN,13407,9168.0,2018,Johor,SEDILI,156-036,RASMAN BIN ITHNAIN,1,17646,75.97755865351921
5086,PKR,ABD RAZAK BIN ESA,4239,0.0,2018,Johor,SEDILI,156-036,ABD RAZAK BIN ESA,0,17646,24.02244134648079
5087,UMNO,ROSLELI BIN JAHARI,12532,5807.0,2018,Johor,JOHOR LAMA,156-037,HJ ROSLELI BIN JAHARI,1,20690,60.5703238279362
5088,PKR,NOR ASHIDAH BINTI IBRAHIM,6725,0.0,2018,Johor,JOHOR LAMA,156-037,NOR ASHIDAH BINTI IBRAHIM,0,20690,32.50362493958434
5089,PAS,SITI ZAHARAH BINTI OTHMAN,1433,0.0,2018,Johor,JOHOR LAMA,156-037,SITI ZAHARAH OTHMAN,0,20690,6.926051232479459
5090,UMNO,SHARIFAH AZIZAH BINTI SYED ZAIN,12330,7134.0,2018,Johor,PENAWAR,157-038,DATO' SHARIFAH AZIZAH ALSHAHAB,1,17526,70.3526189661075
5091,AMANAH,AHMAD KAMAH BIN NOR,5196,0.0,2018,Johor,PENAWAR,157-038,AHMAD KAMAH BIN NOR,0,17526,29.647381033892504
5092,UMNO,SYED SIS BIN A RAHMAN,9614,4522.0,2018,Johor,TANJUNG SURAT,157-039,DATO' SYED SIS BIN A RAHMAN,1,14706,65.37467700258398
5093,PKR,ZAMIL NAJWAH BIN ARBAIN,5092,0.0,2018,Johor,TANJUNG SURAT,157-039,ZAMIL NAJWAH BIN ARBAIN,0,14706,34.62532299741602
5094,PKR,GOPALAKRISHNAN A/L SUBRAMANIAM,26573,8098.0,2018,Johor,TIRAM,158-040,S GOPALAKRISHNAN,1,50414,52.70956480342762
5095,UMNO,MAULIZAN BIN BUJANG,18475,0.0,2018,Johor,TIRAM,158-040,DATUK MAULIZAN BUJANG,0,50414,36.64656642995993
5096,PAS,AZMAN BIN ATMIN,5366,0.0,2018,Johor,TIRAM,158-040,AZMAN BIN ATMIN,0,50414,10.64386876661245
5097,BERSATU,MAZLAN BIN BUJANG,37545,24959.0,2018,Johor,PUTERI WANGSA,158-041,HJ MAZLAN BIN BUJANG,1,53445,70.24978950322762
5098,UMNO,ABD AZIZ BIN TOHAK,12586,0.0,2018,Johor,PUTERI WANGSA,158-041,ABD AZIZ BIN TOHAK,0,53445,23.549443352979697
5099,PAS,ABDULLAH BIN HUSIN,2654,0.0,2018,Johor,PUTERI WANGSA,158-041,USTAZ ABDULLAH HUSIN,0,53445,4.965852745813453
5100,BEBAS,LIM YAK HONG,544,0.0,2018,Johor,PUTERI WANGSA,158-041,LIM YAK HONG,0,53445,1.0178688371222753
5101,BEBAS,TING CHOON CHAI,116,0.0,2018,Johor,PUTERI WANGSA,158-041,TING CHOON CHAI,0,53445,0.21704556085695575
5102,DAP,LIOW CAI TUNG,32342,15565.0,2018,Johor,JOHOR JAYA,159-042,LIOW CAI TUNG,1,51724,62.52803340808909
5103,MCA,TAN CHER PUK,16777,0.0,2018,Johor,JOHOR JAYA,159-042,TAN CHER PUK,0,51724,32.435619828319545
5104,PAS,KUMUTHA A/P RAHMAN,2605,0.0,2018,Johor,JOHOR JAYA,159-042,KUMUTHA A/P RAHMAN,0,51724,5.03634676359137
5105,BERSATU,CHE ZAKARIA BIN MOHD SALLEH,28793,8746.0,2018,Johor,PERMAS,159-043,CHE ZAKARIA BIN MOHD SALLEH,1,53134,54.18940791207137
5106,UMNO,MOHAMED KHALED BIN NORDIN,20047,0.0,2018,Johor,PERMAS,159-043,MOHAMED KHALED NORDIN,0,53134,37.729137651974256
5107,PAS,AB AZIZ BIN ABDULLAH,4181,0.0,2018,Johor,PERMAS,159-043,AB AZIZ BIN ABDULLAH,0,53134,7.868784582376633
5108,BEBAS,ROHANI BINTI YAACOB,113,0.0,2018,Johor,PERMAS,159-043,ROHANI BINTI YAACOB,0,53134,0.21266985357774684
