,year,state,constituency,parliament_code_digits,EligibleVoters,MalayVoters,ChineseVoters,IndianVoters,OtherVoters,BumiMuslimVoters,BumiNonmuslimVoters,SabahBumiVoters,Early,Postal,Spoilt,Turnout,Unreturned
0,2004,Perlis,BESERI,001-002,6645,75,23,1,1,0,0,0,0,0,109,5222,0
1,2004,Perlis,CHUPING,001-003,7802,85,4,2,10,0,0,0,0,0,122,6797,1
2,2004,Perlis,SANTAN,001-005,7008,99,1,0,0,0,0,0,0,0,73,6063,0
3,2004,Perlis,BINTONG,002-006,7850,96,3,1,0,0,0,0,0,0,107,6757,6
4,2004,Perlis,SENA,002-007,7979,82,11,4,3,0,0,0,0,0,72,6496,6
5,2004,Perlis,KAYANG,002-010,7349,95,3,1,2,0,0,0,0,0,118,6256,55
6,2004,Perlis,PAUH,003-011,7601,75,18,6,2,0,0,0,0,0,179,6184,0
7,2004,Perlis,SANGLANG,003-015,7700,90,9,0,0,0,0,0,0,0,11,6408,0
8,2004,Kedah,KUAH,004-002,12767,85,13,2,0,0,0,0,0,0,197,10186,34
9,2004,Kedah,JITRA,006-006,26131,81,12,6,1,0,0,0,0,0,372,21269,59
10,2004,Kedah,PEDU,007-008,15646,87,1,1,11,0,0,0,0,0,188,13657,0
11,2004,Kedah,DERGA,008-011,21254,53,42,5,0,0,0,0,0,0,185,15677,0
12,2004,Kedah,TOKAI,011-018,29254,90,10,0,0,0,0,0,0,0,222,25623,19
13,2004,Kedah,GURUN,012-022,21081,53,29,18,0,0,0,0,0,0,685,15808,0
14,2004,Kedah,BELANTEK,013-023,17314,93,3,1,4,0,0,0,0,0,212,14781,6
15,2004,Kedah,JENERI,013-024,19722,92,2,1,6,0,0,0,0,0,280,16902,11
16,2004,Kedah,SIDAM,015-029,19848,35,45,20,1,0,0,0,0,0,359,14799,0
17,2004,Kedah,BAYU,016-030,27583,91,6,1,2,0,0,0,0,0,293,23215,55
18,2004,Kedah,KUPANG,016-031,24659,89,5,4,1,0,0,0,0,0,296,20432,22
19,2004,Kedah,LUNAS,017-034,27967,44,31,24,1,0,0,0,0,0,418,22615,0
20,2004,Kedah,KULIM,018-035,27147,60,25,16,0,0,0,0,0,0,640,20269,509
21,2004,Kelantan,KELABORAN,019-002,17052,87,3,1,8,0,0,0,0,0,170,13301,78
22,2004,Kelantan,KIJANG,020-005,14022,96,4,0,0,0,0,0,0,0,146,11096,30
23,2004,Kelantan,CHEMPAKA,020-006,15229,99,1,0,0,0,0,0,0,0,288,12372,35
24,2004,Kelantan,PANCHOR,020-007,15593,98,2,1,0,0,0,0,0,0,188,12349,143
25,2004,Kelantan,TENDONG,022-011,16525,98,2,0,0,0,0,0,0,0,269,13184,0
26,2004,Kelantan,CHETOK,022-013,17600,95,5,0,0,0,0,0,0,0,258,13686,0
27,2004,Kelantan,MERANTI,023-014,13695,99,0,0,1,0,0,0,0,0,163,10248,25
28,2004,Kelantan,SALOR,024-017,15340,98,2,0,0,0,0,0,0,0,415,12564,0
29,2004,Kelantan,DEMIT,024-019,18074,98,2,0,0,0,0,0,0,0,458,14816,0
30,2004,Kelantan,TAWANG,025-020,18382,99,1,0,0,0,0,0,0,0,209,15527,265
31,2004,Kelantan,PERUPOK,025-021,18264,97,2,0,1,0,0,0,0,0,238,15110,33
32,2004,Kelantan,JELAWAT,025-022,18673,98,1,0,0,0,0,0,0,0,279,15590,40
33,2004,Kelantan,MELOR,026-023,16789,96,3,0,1,0,0,0,0,0,182,13520,26
34,2004,Kelantan,KADOK,026-024,12435,98,2,0,0,0,0,0,0,0,121,10012,3
35,2004,Kelantan,KEMAHANG,027-028,9084,99,0,0,1,0,0,0,0,0,90,7540,52
36,2004,Kelantan,SELISING,028-029,13993,99,1,0,0,0,0,0,0,0,177,11348,0
37,2004,Kelantan,LIMBONGAN,028-030,17251,96,4,0,1,0,0,0,0,0,210,13744,0
38,2004,Kelantan,SEMERAK,028-031,13993,97,1,0,2,0,0,0,0,0,181,11672,0
39,2004,Kelantan,GAAL,028-032,12071,99,1,0,1,0,0,0,0,0,157,10052,17
40,2004,Kelantan,TEMANGAN,029-034,13728,93,6,1,0,0,0,0,0,0,145,11271,0
41,2004,Kelantan,KEMUNING,029-035,15834,96,4,0,0,0,0,0,0,0,190,12344,0
42,2004,Kelantan,MENGKEBANG,031-039,12566,95,3,2,0,0,0,0,0,0,131,10445,12
43,2004,Kelantan,GUCHIL,031-040,14875,82,14,4,0,0,0,0,0,0,168,11501,38
44,2004,Kelantan,DABONG,031-042,7113,99,0,1,0,0,0,0,0,0,88,5926,0
45,2004,Kelantan,NENGGIRI,032-043,8073,85,0,0,14,0,0,0,0,0,193,6540,7
46,2004,Kelantan,PALOH,032-044,9092,98,0,0,1,0,0,0,0,0,0,7608,144
47,2004,Kelantan,GALAS,032-045,8972,62,25,2,11,0,0,0,0,0,156,6795,10
48,2004,Terengganu,JERTIH,033-003,13048,95,5,0,0,0,0,0,0,0,140,11119,14
49,2004,Terengganu,JABI,034-005,12166,99,1,0,0,0,0,0,0,0,155,10655,0
50,2004,Terengganu,PERMAISURI,034-006,14351,99,1,0,0,0,0,0,0,0,160,12805,5
51,2004,Terengganu,LANGKAP,034-007,11395,100,0,0,0,0,0,0,0,0,179,10029,0
52,2004,Terengganu,TEPUH,035-009,16649,99,1,0,0,0,0,0,0,0,156,14548,8
53,2004,Terengganu,BANDAR,036-014,18438,61,36,1,0,0,0,0,0,0,171,15031,0
54,2004,Terengganu,LADANG,036-015,15676,92,7,1,0,0,0,0,0,0,159,13080,110
55,2004,Terengganu,TELEMUNG,038-021,11568,99,0,0,1,0,0,0,0,0,135,10447,2
56,2004,Terengganu,MANIR,038-022,9695,99,1,0,0,0,0,0,0,0,66,8658,3
57,2004,Terengganu,AJIL,038-024,12558,99,1,0,0,0,0,0,0,0,142,11131,6
58,2004,Terengganu,SURA,039-027,14757,89,10,1,0,0,0,0,0,0,134,12413,26
59,2004,Terengganu,PAKA,039-028,17698,95,5,0,0,0,0,0,0,0,148,15570,34
60,2004,Terengganu,KEMASEK,040-029,13524,93,6,1,0,0,0,0,0,0,115,11851,3
61,2004,Terengganu,KIJAL,040-030,14163,97,2,1,0,0,0,0,0,0,142,12620,142
62,2004,Terengganu,CHUKAI,040-031,20691,82,16,1,0,0,0,0,0,0,200,17675,0
63,2004,Penang,PENAGA,041-001,13335,88,11,1,0,0,0,0,0,0,185,11354,2
64,2004,Penang,BERTAM,041-002,12398,63,28,9,0,0,0,0,0,0,193,10158,1
65,2004,Penang,PENANTI,044-012,14808,70,27,3,1,0,0,0,0,0,192,11915,0
66,2004,Penang,BERAPIT,045-013,19745,6,84,9,0,0,0,0,0,0,269,15074,373
67,2004,Penang,PERAI,046-016,13813,11,53,35,1,0,0,0,0,0,206,9748,5
68,2004,Penang,JAWI,047-019,17880,19,59,21,0,0,0,0,0,0,480,13952,22
69,2004,Penang,KOMTAR,049-028,18809,8,84,8,0,0,0,0,0,0,222,12686,1
70,2004,Perak,TEMEGOR,054-002,13228,63,26,3,8,0,0,0,0,0,223,9839,246
71,2004,Perak,KENERING,055-003,12183,79,17,1,3,0,0,0,0,0,121,8924,12
72,2004,Perak,SELAMA,056-005,13462,83,11,6,0,0,0,0,0,0,209,10130,28
73,2004,Perak,SELINSING,058-012,16133,70,19,11,0,0,0,0,0,0,221,11820,12
74,2004,Perak,TRONG,059-015,11386,67,22,11,0,0,0,0,0,0,152,7833,25
75,2004,Perak,KAMUNTING,060-016,20382,64,21,15,1,0,0,0,0,0,295,14770,419
76,2004,Perak,AULONG,060-018,23164,23,59,17,1,0,0,0,0,0,253,15425,524
77,2004,Perak,CHENDEROH,061-019,12263,77,17,6,0,0,0,0,0,0,172,8868,21
78,2004,Perak,LINTANG,062-021,21785,53,21,18,7,0,0,0,0,0,354,14751,0
79,2004,Perak,JALONG,062-022,24998,12,59,26,2,0,0,0,0,0,435,16781,0
80,2004,Perak,MANJOI,063-023,36906,65,24,10,0,0,0,0,0,0,518,26828,0
81,2004,Perak,CANNING,064-025,30295,8,83,8,1,0,0,0,0,0,415,20369,135
82,2004,Perak,BERCHAM,065-028,23405,11,80,9,0,0,0,0,0,0,289,16788,63
83,2004,Perak,KEPAYANG,065-029,22087,22,64,13,1,0,0,0,0,0,377,14649,386
84,2004,Perak,BUNTONG,065-030,22902,6,49,45,1,0,0,0,0,0,290,14836,41
85,2004,Perak,JELAPANG,066-031,24039,5,76,19,0,0,0,0,0,0,306,16873,173
86,2004,Perak,MENGLEMBU,066-032,25553,4,93,3,0,0,0,0,0,0,350,18400,31
87,2004,Perak,TRONOH,066-033,23556,21,67,12,0,0,0,0,0,0,378,15461,35
88,2004,Perak,MANONG,067-035,13939,67,27,6,0,0,0,0,0,0,133,7166,26
89,2004,Perak,BELANJA,069-038,14824,85,7,7,1,0,0,0,0,0,169,10858,51
90,2004,Perak,BOTA,069-039,14092,98,0,0,2,0,0,0,0,0,210,10543,80
91,2004,Perak,KERANJI,070-041,20127,11,79,10,1,0,0,0,0,0,350,12281,423
92,2004,Perak,TEJA,071-045,18250,28,57,11,4,0,0,0,0,0,255,11460,99
93,2004,Perak,CHENDERIANG,072-046,18315,34,39,13,14,0,0,0,0,0,636,11407,102
94,2004,Perak,SITIAWAN,074-050,23083,8,82,10,0,0,0,0,0,0,539,15150,41
95,2004,Perak,PANGKOR,074-052,20852,67,27,4,2,0,0,0,0,0,458,11604,5
96,2004,Perak,RUNGKUP,075-053,14147,66,23,11,0,0,0,0,0,0,316,9564,0
97,2004,Perak,SUNGKAI,077-057,17618,21,58,18,2,0,0,0,0,0,548,11271,45
98,2004,Perak,SLIM,077-058,16658,71,13,15,1,0,0,0,0,0,244,12005,34
99,2004,Perak,BEHRANG,077-059,18467,55,25,14,7,0,0,0,0,0,371,11877,42
100,2004,Pahang,JELAI,078-002,8850,70,1,2,27,0,0,0,0,0,276,6388,0
101,2004,Pahang,CEKA,079-004,10600,66,28,5,1,0,0,0,0,0,197,7460,0
102,2004,Pahang,BENTA,079-005,7593,58,30,12,0,0,0,0,0,0,109,5317,0
103,2004,Pahang,TERAS,080-007,19314,21,68,10,1,0,0,0,0,0,273,13503,38
104,2004,Pahang,DONG,080-008,14363,61,35,4,1,0,0,0,0,0,287,10709,19
105,2004,Pahang,TAHAN,081-009,10860,95,2,1,2,0,0,0,0,0,170,8478,14
106,2004,Pahang,DAMAK,081-010,18373,55,37,6,2,0,0,0,0,0,623,13548,38
107,2004,Pahang,BESERAH,082-012,25331,70,26,3,1,0,0,0,0,0,395,20256,177
108,2004,Pahang,SEMAMBU,082-013,22124,60,31,9,1,0,0,0,0,0,337,17174,352
109,2004,Pahang,TERUNTUM,083-014,22733,36,57,6,0,0,0,0,0,0,322,16149,189
110,2004,Pahang,INDERAPURA,083-016,7851,94,4,1,1,0,0,0,0,0,86,6245,58
111,2004,Pahang,LEPAR,084-018,11110,71,25,3,1,0,0,0,0,0,136,8602,20
112,2004,Pahang,PANCHING,084-019,14540,83,14,3,0,0,0,0,0,0,149,11487,31
113,2004,Pahang,BEBAR,085-022,9104,75,2,3,20,0,0,0,0,0,231,7011,19
114,2004,Pahang,CINI,085-023,11365,92,1,1,7,0,0,0,0,0,190,9539,26
115,2004,Pahang,LUIT,086-024,9304,79,18,1,1,0,0,0,0,0,153,6953,36
116,2004,Pahang,CENUR,086-026,12023,97,1,1,1,0,0,0,0,0,179,9816,58
117,2004,Pahang,JENDERAK,087-027,7749,71,11,7,12,0,0,0,0,0,145,5861,14
118,2004,Pahang,KERDAU,087-028,8027,88,6,4,3,0,0,0,0,0,92,6399,0
119,2004,Pahang,JENGKA,087-029,15628,98,0,2,0,0,0,0,0,0,143,12943,22
120,2004,Pahang,MENTAKAB,088-030,15103,49,44,6,1,0,0,0,0,0,611,11320,33
121,2004,Pahang,LANCANG,088-031,16667,61,19,17,4,0,0,0,0,0,443,12776,759
122,2004,Pahang,BILUT,089-033,15211,30,60,10,1,0,0,0,0,0,253,11154,177
123,2004,Pahang,KETARI,089-034,17925,40,53,5,2,0,0,0,0,0,257,13256,23
124,2004,Pahang,SABAI,089-035,9516,35,43,19,2,0,0,0,0,0,240,6698,19
125,2004,Pahang,PELANGAI,089-036,10013,64,27,7,1,0,0,0,0,0,188,7559,21
126,2004,Pahang,GUAI,090-037,14049,87,8,3,2,0,0,0,0,0,180,11189,15
127,2004,Pahang,TERIANG,090-038,15380,21,74,5,1,0,0,0,0,0,297,11382,10
128,2004,Pahang,KEMAYAN,090-039,11202,70,17,6,7,0,0,0,0,0,208,7253,5
129,2004,Pahang,TIOMAN,091-042,12634,88,7,1,4,0,0,0,0,0,217,9588,9
130,2004,Selangor,SABAK,092-002,18251,79,15,6,0,0,0,0,0,0,329,13801,3
131,2004,Selangor,SEKINCHAN,093-004,12949,40,57,2,0,0,0,0,0,0,386,9848,0
132,2004,Selangor,PERMATANG,095-009,17388,53,24,23,0,0,0,0,0,0,355,12752,0
133,2004,Selangor,IJOK,096-011,12404,51,21,28,0,0,0,0,0,0,254,9344,32
134,2004,Selangor,JERAM,096-012,16887,71,17,12,0,0,0,0,0,0,314,13015,113
135,2004,Selangor,KUANG,097-013,15328,51,29,19,1,0,0,0,0,0,288,11455,212
136,2004,Selangor,RAWANG,097-014,20393,17,61,22,1,0,0,0,0,0,382,13906,409
137,2004,Selangor,CHEMPAKA,100-021,30903,60,34,6,1,0,0,0,0,0,238,19432,64
138,2004,Selangor,TERATAI,100-022,26981,42,52,5,1,0,0,0,0,0,955,20474,22
139,2004,Selangor,SEMENYIH,101-024,25018,53,30,16,1,0,0,0,0,0,350,19055,0
140,2004,Selangor,KAJANG,101-025,26984,44,48,8,1,0,0,0,0,0,524,20511,0
141,2004,Selangor,BANGI,102-026,28317,65,21,14,1,0,0,0,0,0,246,21664,45
142,2004,Selangor,BALAKONG,102-027,22683,32,57,11,1,0,0,0,0,0,327,16737,27
143,2004,Selangor,KINRARA,103-030,20006,27,61,12,1,0,0,0,0,0,416,14473,0
144,2004,Selangor,MERU,109-042,26737,59,29,12,0,0,0,0,0,0,299,19900,4
145,2004,Selangor,SEMENTA,109-043,25803,49,27,24,1,0,0,0,0,0,387,18694,0
146,2004,Selangor,PANDAMARAN,110-047,25123,24,60,16,1,0,0,0,0,0,364,18141,6
147,2004,Selangor,KOTA ALAM SHAH,110-048,23068,17,58,24,1,0,0,0,0,0,248,16123,50
148,2004,Selangor,SIJANGKANG,112-051,21329,63,16,19,2,0,0,0,0,0,360,16274,461
149,2004,Selangor,TELUK DATUK,112-052,17549,29,44,23,4,0,0,0,0,0,474,13578,130
150,2004,Selangor,MORIB,112-053,24273,59,23,17,1,0,0,0,0,0,441,18325,88
151,2004,Selangor,DENGKIL,113-055,23695,67,9,20,4,0,0,0,0,0,421,17717,13
152,2004,Negeri Sembilan,CHENNAH,126-001,9935,41,54,3,2,0,0,0,0,0,293,6970,0
153,2004,Negeri Sembilan,PERTANG,126-002,8023,61,27,8,4,0,0,0,0,0,172,5826,1
154,2004,Negeri Sembilan,KLAWANG,126-004,8551,63,33,4,1,0,0,0,0,0,157,5959,6
155,2004,Negeri Sembilan,SERTING,127-005,14016,70,20,10,0,0,0,0,0,0,195,10538,26
156,2004,Negeri Sembilan,PALONG,127-006,11530,89,3,9,0,0,0,0,0,0,183,9327,10
157,2004,Negeri Sembilan,BAHAU,127-008,15434,29,65,5,0,0,0,0,0,0,350,10796,225
158,2004,Negeri Sembilan,LENGGENG,128-009,12014,73,18,8,2,0,0,0,0,0,162,8916,11
159,2004,Negeri Sembilan,NILAI,128-010,14802,25,55,19,1,0,0,0,0,0,321,10464,2
160,2004,Negeri Sembilan,LOBAK,128-011,14588,5,79,15,1,0,0,0,0,0,180,10320,18
161,2004,Negeri Sembilan,TEMIANG,128-012,10667,25,66,8,1,0,0,0,0,0,198,7637,46
162,2004,Negeri Sembilan,SIKAMAT,128-013,14343,55,34,10,1,0,0,0,0,0,190,10551,0
163,2004,Negeri Sembilan,AMPANGAN,128-014,15290,56,34,9,1,0,0,0,0,0,219,10990,19
164,2004,Negeri Sembilan,JUASSEH,129-015,8603,81,12,6,1,0,0,0,0,0,157,6437,0
165,2004,Negeri Sembilan,SENALING,129-017,7022,72,24,4,0,0,0,0,0,0,95,5299,0
166,2004,Negeri Sembilan,PILAH,129-018,10531,64,27,9,0,0,0,0,0,0,172,6875,40
167,2004,Negeri Sembilan,JOHOL,129-019,8891,69,23,6,2,0,0,0,0,0,189,6538,0
168,2004,Negeri Sembilan,LABU,130-020,12212,64,15,20,2,0,0,0,0,0,230,8767,245
169,2004,Negeri Sembilan,RAHANG,130-022,13293,22,54,23,1,0,0,0,0,0,273,9225,0
170,2004,Negeri Sembilan,MAMBAU,130-023,13476,14,65,21,1,0,0,0,0,0,142,10053,3
171,2004,Negeri Sembilan,SENAWANG,130-024,14258,25,57,18,0,0,0,0,0,0,262,10378,0
172,2004,Negeri Sembilan,PAROI,131-025,14862,65,16,19,1,0,0,0,0,0,249,11190,60
173,2004,Negeri Sembilan,CHEMBONG,131-026,12728,77,11,11,1,0,0,0,0,0,264,9534,19
174,2004,Negeri Sembilan,RANTAU,131-027,13916,54,23,23,0,0,0,0,0,0,260,10123,4
175,2004,Negeri Sembilan,KOTA,131-028,12031,86,9,5,1,0,0,0,0,0,208,8927,6
176,2004,Negeri Sembilan,CHUAH,132-029,10402,20,58,22,0,0,0,0,0,0,197,7515,0
177,2004,Negeri Sembilan,LUKUT,132-030,10128,16,64,20,0,0,0,0,0,0,201,7639,3
178,2004,Negeri Sembilan,LINGGI,132-032,12514,52,26,21,1,0,0,0,0,0,220,9234,149
179,2004,Negeri Sembilan,GEMAS,133-034,14169,80,13,7,1,0,0,0,0,0,200,10578,110
180,2004,Negeri Sembilan,GEMENCHEH,133-035,13057,63,25,12,0,0,0,0,0,0,284,9542,10
181,2004,Negeri Sembilan,REPAH,133-036,14345,36,46,18,1,0,0,0,0,0,388,10614,0
182,2004,Melaka,LENDU,134-004,7677,72,21,6,1,0,0,0,0,0,129,5962,57
183,2004,Melaka,REMBIA,135-006,10215,61,25,14,0,0,0,0,0,0,255,8011,36
184,2004,Melaka,GADEK,135-007,10795,53,35,12,0,0,0,0,0,0,227,7755,10
185,2004,Melaka,MACHAP,135-008,9889,38,46,15,1,0,0,0,0,0,202,7334,16
186,2004,Melaka,ASAHAN,135-010,12666,58,29,12,1,0,0,0,0,0,236,9583,24
187,2004,Melaka,KELEBANG,136-014,15396,54,42,3,0,0,0,0,0,0,760,11959,23
188,2004,Melaka,BACHANG,137-015,20702,48,46,5,1,0,0,0,0,0,539,16337,28
189,2004,Melaka,KESIDANG,138-019,15502,29,67,3,0,0,0,0,0,0,240,12231,8
190,2004,Melaka,DUYONG,138-021,14824,45,50,4,0,0,0,0,0,0,250,11390,15
191,2004,Melaka,BEMBAN,139-024,12556,58,28,14,0,0,0,0,0,0,429,9751,68
192,2004,Melaka,RIM,139-025,9285,56,28,16,1,0,0,0,0,0,167,7027,5
193,2004,Melaka,SERKAM,139-026,12600,87,9,4,0,0,0,0,0,0,176,10517,6
194,2004,Melaka,MERLIMAU,139-027,10026,61,23,16,0,0,0,0,0,0,232,7809,15
195,2004,Johor,JEMETAH,140-002,25543,34,56,10,0,0,0,0,0,0,370,17993,0
196,2004,Johor,PEMANIS,141-003,19015,53,41,6,0,0,0,0,0,0,322,14046,0
197,2004,Johor,KEMELAH,141-004,14579,55,39,6,0,0,0,0,0,0,260,11031,0
198,2004,Johor,TENANG,142-005,14146,49,38,12,1,0,0,0,0,0,379,10183,11
199,2004,Johor,BEKOK,142-006,18372,24,57,18,1,0,0,0,0,0,306,12891,14
200,2004,Johor,JORAK,143-008,20956,59,36,6,0,0,0,0,0,0,372,15278,25
201,2004,Johor,GAMBIR,144-009,18496,55,41,4,0,0,0,0,0,0,373,13656,12
202,2004,Johor,TANGKAK,144-010,18374,36,54,9,1,0,0,0,0,0,460,13190,23
203,2004,Johor,SEROM,144-011,20305,65,34,1,0,0,0,0,0,0,347,14838,20
204,2004,Johor,BENTAYAN,145-012,21624,23,74,2,0,0,0,0,0,0,338,15562,338
205,2004,Johor,MAHARANI,146-015,23466,55,42,3,0,0,0,0,0,0,373,16237,64
206,2004,Johor,SEMERAH,147-017,29088,60,39,1,0,0,0,0,0,0,494,21290,35
207,2004,Johor,SEMARANG,148-020,15710,84,14,1,0,0,0,0,0,0,303,12351,0
208,2004,Johor,PENGGARAM,150-023,32938,37,59,3,0,0,0,0,0,0,1394,24598,112
209,2004,Johor,SENGGARANG,150-024,19820,59,40,1,0,0,0,0,0,0,0,0,0
210,2004,Johor,RENGIT,150-025,15657,79,20,1,1,0,0,0,0,0,315,10906,0
211,2004,Johor,MACHAP,151-026,17360,62,34,4,0,0,0,0,0,0,351,12988,16
212,2004,Johor,LAYANG-LAYANG,151-027,16880,46,36,17,0,0,0,0,0,0,439,11900,110
213,2004,Johor,MENGKIBOL,152-028,34714,23,64,13,0,0,0,0,0,0,592,25970,101
214,2004,Johor,MAHKOTA,152-029,32761,50,43,6,1,0,0,0,0,0,1089,24829,588
215,2004,Johor,PALOH,153-030,15871,33,49,17,1,0,0,0,0,0,384,11153,13
216,2004,Johor,KAHANG,153-031,14896,67,29,3,1,0,0,0,0,0,296,11729,12
217,2004,Johor,ENDAU,154-032,16842,76,21,1,2,0,0,0,0,0,244,11649,13
218,2004,Johor,TENGGAROH,154-033,17048,75,22,3,0,0,0,0,0,0,275,12833,21
219,2004,Johor,PANTI,155-034,13683,85,9,5,1,0,0,0,0,0,185,10835,28
220,2004,Johor,SEDILI,156-036,18070,95,4,1,0,0,0,0,0,0,228,13861,25
221,2004,Johor,PENAWAR,157-038,15549,98,0,1,0,0,0,0,0,0,0,0,0
222,2004,Johor,TIRAM,158-040,29463,50,34,15,1,0,0,0,0,0,522,21900,9
223,2004,Johor,PERMAS,159-043,27872,51,44,5,1,0,0,0,0,0,374,20838,5
224,2004,Johor,TANJONG PUTERI,160-044,47598,60,34,6,1,0,0,0,0,0,421,33127,0
225,2004,Johor,STULANG,160-045,43510,39,55,5,1,0,0,0,0,0,741,29972,658
226,2004,Johor,PENGKALAN RINTING,161-046,41909,52,38,9,1,0,0,0,0,0,541,28305,40
227,2004,Johor,KEMPAS,161-047,31347,54,38,8,0,0,0,0,0,0,370,22644,16
228,2004,Johor,SKUDAI,162-048,40268,22,67,11,0,0,0,0,0,0,562,29539,24
229,2004,Johor,SENAI,163-052,30470,22,67,10,0,0,0,0,0,0,483,22983,26
230,2004,Johor,BENUT,164-053,19478,79,21,0,0,0,0,0,0,0,437,14698,16
231,2004,Johor,KUKUP,165-056,17968,70,29,1,0,0,0,0,0,0,479,13626,0
232,2004,Sabah,BANGGI,167-001,13594,0,0,0,0,0,0,0,0,0,247,8800,0
233,2004,Sabah,PITAS,167-003,13968,0,0,0,0,0,0,0,0,0,306,10650,58
234,2004,Sabah,MATUNGGONG,168-004,10622,0,0,0,0,0,0,0,0,0,251,6725,0
235,2004,Sabah,TANDEK,168-005,18652,0,0,0,0,0,0,0,0,0,332,12944,79
236,2004,Sabah,TEMPASUK,169-006,7815,0,0,0,0,0,0,0,0,0,205,4773,9
237,2004,Sabah,KADAMAIAN,169-007,19437,0,0,0,0,0,0,0,0,0,542,11248,130
238,2004,Sabah,USUKAN,169-008,11327,0,0,0,0,0,0,0,0,0,212,6866,31
239,2004,Sabah,TAMPARULI,170-009,8544,0,0,0,0,0,0,0,0,0,92,4798,0
240,2004,Sabah,SULAMAN,170-010,10897,0,0,0,0,0,0,0,0,0,136,6905,0
241,2004,Sabah,KIULU,170-011,15172,0,0,0,0,0,0,0,0,0,0,0,0
242,2004,Sabah,KARAMBUNAI,171-012,18036,0,0,0,0,0,0,0,0,0,290,10382,52
243,2004,Sabah,INANAM,171-013,15566,0,0,0,0,0,0,0,0,0,186,8695,0
244,2004,Sabah,LIKAS,172-014,10938,0,0,0,0,0,0,0,0,0,0,0,0
245,2004,Sabah,API-API,172-015,9186,0,0,0,0,0,0,0,0,0,209,5076,7
246,2004,Sabah,LUYANG,172-016,17702,0,0,0,0,0,0,0,0,0,270,11419,68
247,2004,Sabah,PETAGAS,173-018,7562,0,0,0,0,0,0,0,0,0,0,0,0
248,2004,Sabah,KAPAYAN,174-019,6743,0,0,0,0,0,0,0,0,0,144,4479,0
249,2004,Sabah,MOYOG,174-020,11332,0,0,0,0,0,0,0,0,0,181,7992,8
250,2004,Sabah,KAWANG,175-021,10399,0,0,0,0,0,0,0,0,0,322,7666,1
251,2004,Sabah,BONGAWAN,176-023,13543,0,0,0,0,0,0,0,0,0,83,8754,23
252,2004,Sabah,MEMBAKUT,176-024,10461,0,0,0,0,0,0,0,0,0,67,6660,3
253,2004,Sabah,KLIAS,177-025,8639,0,0,0,0,0,0,0,0,0,168,6148,1
254,2004,Sabah,LUMADAN,178-027,10664,0,0,0,0,0,0,0,0,0,146,7347,15
255,2004,Sabah,SINDUMIN,178-028,8683,0,0,0,0,0,0,0,0,0,223,5931,0
256,2004,Sabah,KUNDASANG,179-029,12659,0,0,0,0,0,0,0,0,0,65,8703,10
257,2004,Sabah,KARANAAN,179-030,10883,0,0,0,0,0,0,0,0,0,0,7676,0
258,2004,Sabah,PAGINATAN,179-031,12562,0,0,0,0,0,0,0,0,0,101,9338,0
259,2004,Sabah,TAMBUNAN,180-032,13899,0,0,0,0,0,0,0,0,0,0,0,0
260,2004,Sabah,BINGKOR,180-033,9463,0,0,0,0,0,0,0,0,0,149,6652,240
261,2004,Sabah,LIAWAN,180-034,12113,0,0,0,0,0,0,0,0,0,191,8483,209
262,2004,Sabah,MELALAP,181-035,16651,0,0,0,0,0,0,0,0,0,0,0,0
263,2004,Sabah,KEMABONG,181-036,14624,0,0,0,0,0,0,0,0,0,142,10300,11
264,2004,Sabah,SOOK,182-037,14439,0,0,0,0,0,0,0,0,0,179,9957,0
265,2004,Sabah,NABAWAN,182-038,18393,0,0,0,0,0,0,0,0,0,274,11768,0
266,2004,Sabah,SUGUT,183-039,14971,0,0,0,0,0,0,0,0,0,179,10273,699
267,2004,Sabah,LABUK,183-040,16570,0,0,0,0,0,0,0,0,0,139,9846,31
268,2004,Sabah,GUM-GUM,184-041,19152,0,0,0,0,0,0,0,0,0,255,10735,23
269,2004,Sabah,SEKONG,185-043,15182,0,0,0,0,0,0,0,0,0,134,8733,20
270,2004,Sabah,KARAMUNTING,185-044,17770,0,0,0,0,0,0,0,0,0,282,11595,36
271,2004,Sabah,ELOPURA,186-045,16757,0,0,0,0,0,0,0,0,0,301,10497,2
272,2004,Sabah,KUAMUT,187-047,15165,0,0,0,0,0,0,0,0,0,349,11000,3
273,2004,Sabah,SUKAU,187-048,14712,0,0,0,0,0,0,0,0,0,229,9868,0
274,2004,Sabah,TUNGKU,188-049,14891,0,0,0,0,0,0,0,0,0,307,11018,11
275,2004,Sabah,KUNAK,188-051,0,0,0,0,0,0,0,0,0,0,0,0,0
276,2004,Sabah,SULABAYAN,189-052,0,0,0,0,0,0,0,0,0,0,0,0,0
277,2004,Sabah,SENALLANG,189-053,0,0,0,0,0,0,0,0,0,0,0,0,0
278,2004,Sabah,BUGAYA,189-054,0,0,0,0,0,0,0,0,0,0,0,0,0
279,2004,Sabah,BALUNG,190-055,0,0,0,0,0,0,0,0,0,0,0,0,0
280,2004,Sabah,APAS,190-056,0,0,0,0,0,0,0,0,0,0,0,0,0
281,2004,Sabah,MEROTAI,191-058,0,0,0,0,0,0,0,0,0,0,0,0,0
282,2004,Sabah,SEBATIK,191-060,0,0,0,0,0,0,0,0,0,0,0,0,0
283,2008,Perlis,BESERI,001-002,6932,71,26,1,2,0,0,0,0,0,130,5265,0
