,party_code,name,votes,majority,year,state,constituency,parliament_code_digits,NameBallot,winner,total_votes,vote_share
282,UMNO,DATUK MUSTAPA MOHAMED,17168,4436.0,2008,Kelantan,JELI,030,,1,29900,57.4180602006689
283,PAS,MOHD APANDI MOHAMAD,12732,0.0,2008,Kelantan,JELI,030,,0,29900,42.5819397993311
284,UMNO,DATUK DR ABDULLAH MOHD ZIN,29376,10590.0,2008,Terengganu,BESUT,033,,1,48162,60.99414476143017
285,PAS,DATUK HUSAIN AWANG,18786,0.0,2008,Terengganu,BESUT,033,,0,48162,39.00585523856983
286,UMNO,MOHD JIDIN SHAFEE,26610,7232.0,2008,Terengganu,SETIU,034,,1,45988,57.8629207619379
287,PAS,MOHD PAUZI MUDA,19378,0.0,2008,Terengganu,SETIU,034,,0,45988,42.1370792380621
288,PAS,DATUK SERI ABDUL HADI AWANG,33435,2747.0,2008,Terengganu,MARANG,037,,1,64123,52.14197713768851
289,UMNO,DATUK DR AHMAD RAMZI MOHAMAD ZUBIR,30688,0.0,2008,Terengganu,MARANG,037,,0,64123,47.85802286231149
290,UMNO,MATULIDI JUSOH,29264,4994.0,2008,Terengganu,DUNGUN,039,,1,53534,54.66432547539881
291,PKR,SHAMSUL ISKANDAR @ YUSRE MOHD AKIN,24270,0.0,2008,Terengganu,DUNGUN,039,,0,53534,45.33567452460119
292,UMNO,AHMAD SHABERRY CHEEK,37199,12683.0,2008,Terengganu,KEMAMAN,040,,1,61715,60.27545977477113
293,PKR,MOHD FARIZ ABD TALIB @ MUSA,24516,0.0,2008,Terengganu,KEMAMAN,040,,0,61715,39.72454022522887
294,DAP,LIM GUAN ENG,33748,22070.0,2008,Penang,BAGAN,043,,1,45426,74.2922555364769
295,MCA,SONG CHOY LENG,11678,0.0,2008,Penang,BAGAN,043,,0,45426,25.707744463523092
296,DAP,CHOW KON YEOW,28248,18489.0,2008,Penang,TANJONG,049,,1,38007,74.32315099850028
297,GERAKAN,KHAW VEON SZU,9759,0.0,2008,Penang,TANJONG,049,,0,38007,25.676849001499725
298,DAP,JEFF OOI,30493,16246.0,2008,Penang,JELUTONG,050,,1,45622,66.83836745429836
299,GERAKAN,DR THOR TEONG GEE,14247,0.0,2008,Penang,JELUTONG,050,,0,45622,31.228354741133664
300,IND,BADRUL ZAMAN PS MD ZAKARIAH,882,0.0,2008,Penang,JELUTONG,050,,0,45622,1.9332778045679715
301,GERAKAN,DATUK TAN LIAN HOE,12526,5573.0,2008,Perak,GRIK,054,,1,38958,32.15257456748293
302,GERAKAN,DATUK TAN LIAN HOE,12526,5573.0,2008,Perak,GRIK,054,,1,38958,32.15257456748293
303,PAS,MOHD NOOR ABDUL RAHMAN,6953,0.0,2008,Perak,GRIK,054,,0,38958,17.84742543251707
304,PAS,MOHD NOOR ABDUL RAHMAN,6953,0.0,2008,Perak,GRIK,054,,0,38958,17.84742543251707
305,UMNO,DATUK SAMSUL ANUAR NASARAH,10992,4919.0,2008,Perak,LENGGONG,055,,1,17065,64.41254028713742
306,PAS,MUHAMAD ZULKIFLI MOHAMAD ZAKARIA,6073,0.0,2008,Perak,LENGGONG,055,,0,17065,35.58745971286258
307,UMNO,DATUK HAMZAH ZAINUDDIN,15878,1911.0,2008,Perak,LARUT,056,,1,29845,53.20154129669962
308,PAS,DR MOHD DHARI OTHMAN,13967,0.0,2008,Perak,LARUT,056,,0,29845,46.79845870330038
309,DAP,NGA KOR MING,28098,11298.0,2008,Perak,TAIPING,060,,1,44898,62.581852198316184
310,PPP,DATUK M KAYVEAS,16800,0.0,2008,Perak,TAIPING,060,,0,44898,37.418147801683816
311,UMNO,DATUK AHMAD HUSNI HANADZLAH,27942,5386.0,2008,Perak,TAMBUN,063,,1,50498,55.332884470672106
312,PKR,MOHAMAD ASRI OTHMAN,22556,0.0,2008,Perak,TAMBUN,063,,0,50498,44.667115529327894
313,DAP,NGEH KOO HAM,15831,1828.0,2008,Perak,BERUAS,068,,1,29834,53.063618690085136
314,GERAKAN,DATUK CHANG KO YOUN,14003,0.0,2008,Perak,BERUAS,068,,0,29834,46.936381309914864
315,UMNO,MOHD NIZAR ZAKARIA,12399,2873.0,2008,Perak,PARIT,069,,1,21925,56.55188141391106
316,PAS,DR NAJIHATUSSALEHAH AHMAD,9526,0.0,2008,Perak,PARIT,069,,0,21925,43.44811858608894
317,MCA,DATUK LEE CHEE LEONG,20126,2697.0,2008,Perak,KAMPAR,070,,1,37555,53.59073359073359
318,DAP,KEONG MENG SING,17429,0.0,2008,Perak,KAMPAR,070,,0,37555,46.40926640926641
319,PKR,LEE BOON CHYE,29696,7368.0,2008,Perak,GOPENG,071,,1,52024,57.08134707058281
320,MCA,LING HEE LEONG,22328,0.0,2008,Perak,GOPENG,071,,0,52024,42.91865292941719
321,MIC,DATUK M SARAVANAN,14084,3020.0,2008,Perak,TAPAH,072,,1,25148,56.00445363448386
322,PKR,TAN SENG TOH,11064,0.0,2008,Perak,TAPAH,072,,0,25148,43.99554636551614
323,MCA,KONG CHO HA,25698,298.0,2008,Perak,LUMUT,074,,1,51098,50.291596539981995
324,PKR,SUWARDI SAPUAN,25400,0.0,2008,Perak,LUMUT,074,,0,51098,49.708403460018005
325,UMNO,MUHAMAD SHAHRUM,12611,4137.0,2008,Pahang,LIPIS,079,,1,21085,59.81029167654731
326,PAS,MOHAMAD NILAM ABDUL MANAP,8474,0.0,2008,Pahang,LIPIS,079,,0,21085,40.18970832345269
327,MCA,DATUK NG YEN YEN,18078,2752.0,2008,Pahang,RAUB,080,,1,33404,54.1192671536343
328,DAP,ABU BAKAR LEBAI SUDIN,15326,0.0,2008,Pahang,RAUB,080,,0,33404,45.8807328463657
329,UMNO,TENGKU AZLAN SULTAN ABU BAKAR,19543,1946.0,2008,Pahang,JERANTUT,081,,1,37140,52.619816908993
330,PAS,DR HAMZAH JAAFAR,17597,0.0,2008,Pahang,JERANTUT,081,,0,37140,47.380183091007
331,PKR,FUZIAH BINTI SALLEH,18398,1826.0,2008,Pahang,KUANTAN,083,,1,34970,52.610809265084356
332,MCA,FU AH KIOW,16572,0.0,2008,Pahang,KUANTAN,083,,0,34970,47.389190734915644
333,UMNO,NAJIB TUN RAZAK,36262,26464.0,2008,Pahang,PEKAN,085,,1,46060,78.72774641771602
334,PKR,KHAIRUL ANUAR AHMAD ZAINUDIN,9798,0.0,2008,Pahang,PEKAN,085,,0,46060,21.272253582283977
335,UMNO,ISMAIL ABD MUTTALIB,15868,6641.0,2008,Pahang,MARAN,086,,1,25095,63.23171946602909
336,PAS,MASRUDIN TANTAWI,9227,0.0,2008,Pahang,MARAN,086,,0,25095,36.76828053397091
337,UMNO,DATUK SAIFUDDIN ABDULLAH,21381,2441.0,2008,Pahang,TEMERLOH,088,,1,40321,53.02695865677934
338,PKR,AHMAD NIZAM HAMID,18940,0.0,2008,Pahang,TEMERLOH,088,,0,40321,46.97304134322066
339,MCA,LIOW TIONG LAI,25134,12549.0,2008,Pahang,BENTONG,089,,1,37719,66.63485246162412
340,PKR,G PONUSAMY,12585,0.0,2008,Pahang,BENTONG,089,,0,37719,33.365147538375886
341,UMNO,DATUK ISMAIL SABRI YAAKOB,18051,3821.0,2008,Pahang,BERA,090,,1,32281,55.9183420587962
342,PAS,MAZLAN ALIMAN,14230,0.0,2008,Pahang,BERA,090,,0,32281,44.0816579412038
343,UMNO,DATUK SRI DR JAMALUDDIN MOHD JARJIS,21308,10679.0,2008,Pahang,ROMPIN,091,,1,31937,66.7188527413345
344,PAS,MAZLAN MOHD YASIN,10629,0.0,2008,Pahang,ROMPIN,091,,0,31937,33.2811472586655
345,PKR,WILLIAM LEONG JEE KEEN,30701,3567.0,2008,Selangor,SELAYANG,097,,1,59167,51.88872175368026
346,MCA,LEE LI YEW,27134,0.0,2008,Selangor,SELAYANG,097,,0,59167,45.86002332381226
347,PRM,KOH SWE YONG,1332,0.0,2008,Selangor,SELAYANG,097,,0,59167,2.2512549225074787
348,PKR,MOHAMED AZMIN ALI,40334,6867.0,2008,Selangor,GOMBAK,098,,1,73801,54.65237598406526
349,UMNO,SAID ANUAR B  SAID AHMAD,33467,0.0,2008,Selangor,GOMBAK,098,,0,73801,45.34762401593474
350,PKR,ZURAIDA KAMARUDDIN,26995,3676.0,2008,Selangor,AMPANG,099,,1,50314,53.653058790793814
351,UMNO,AZMAN B WAHID,23319,0.0,2008,Selangor,AMPANG,099,,0,50314,46.346941209206186
352,MCA,DATO ONG TEE KEAT,25236,2961.0,2008,Selangor,PANDAN,100,,1,47511,53.11612047736314
353,PKR,SYED SHAHIR SYED MOHAMUD,22275,0.0,2008,Selangor,PANDAN,100,,0,47511,46.88387952263686
354,DAP,TEO NIE CHING,47444,21025.0,2008,Selangor,SERDANG,102,,1,147726,32.11621515508441
355,DAP,TEO NIE CHING,47444,21025.0,2008,Selangor,SERDANG,102,,1,147726,32.11621515508441
356,MCA,DATO' HOH HEE LEE,26419,0.0,2008,Selangor,SERDANG,102,,0,147726,17.88378484491559
357,MCA,DATO' HOH HEE LEE,26419,0.0,2008,Selangor,SERDANG,102,,0,147726,17.88378484491559
358,DAP,GOBIND SINGH DEO,35079,12593.0,2008,Selangor,PUCHONG,103,,1,57565,60.93807000781725
359,GERAKAN,LAU YENG PENG,22486,0.0,2008,Selangor,PUCHONG,103,,0,57565,39.06192999218275
360,DAP,TONY PUA KIAM WEE,37851,19972.0,2008,Selangor,PJ UTARA,106,,1,55730,67.91853579759555
361,MCA,DATIN PADUKA CHEW MEI FUN,17879,0.0,2008,Selangor,PJ UTARA,106,,0,55730,32.08146420240445
362,PKR,R SIVARASA,35024,6709.0,2008,Selangor,SUBANG,107,,1,63339,55.29610508533447
363,MIC,S MURUGESAN,28315,0.0,2008,Selangor,SUBANG,107,,0,63339,44.70389491466553
364,PKR,S MANIKAVASAGAM,48196,12297.0,2008,Selangor,KAPAR,109,,1,84095,57.31137404126286
365,MIC,DATIN PADUKA P KOMALA DEVI,35899,0.0,2008,Selangor,KAPAR,109,,0,84095,42.68862595873714
366,DAP,CHARLES SANTIAGO,37990,17701.0,2008,Selangor,KLANG,110,,1,58279,65.18643078982137
367,MCA,CH'NG TOH ENG,20289,0.0,2008,Selangor,KLANG,110,,0,58279,34.81356921017862
368,UMNO,DATO MOHD ZIN MOHAMED,26381,4849.0,2008,Selangor,SEPANG,113,,1,47913,55.06021330327886
369,PAS,MOHAMED MAKKI AHMAD,21532,0.0,2008,Selangor,SEPANG,113,,0,47913,44.93978669672114
370,DAP,DR TAN SENG GIAW,35552,23848.0,2008,FederalTerritories,KEPONG,114,,1,47256,75.23277467411546
371,GERAKAN,LAU HOI KEONG,11704,0.0,2008,FederalTerritories,KEPONG,114,,0,47256,24.767225325884542
372,PKR,CHUA TIAN CHANG,29785,9455.0,2008,FederalTerritories,BATU,115,,1,50115,59.433303402175
373,GERAKAN,LIM SI PIN,20330,0.0,2008,FederalTerritories,BATU,115,,0,50115,40.566696597825
374,DAP,LIM LIP ENG,25046,7732.0,2008,FederalTerritories,SEGAMBUT,117,,1,42360,59.12653446647781
375,GERAKAN,MA WOEI CHYI,17314,0.0,2008,FederalTerritories,SEGAMBUT,117,,0,42360,40.87346553352219
376,UMNO,ZULHASNAN RAFIQUE,25489,8134.0,2008,FederalTerritories,SETIAWANGSA,118,,1,42844,59.49257772383531
377,PKR,IBRAHIM YAAKOB,17355,0.0,2008,FederalTerritories,SETIAWANGSA,118,,0,42844,40.50742227616469
378,PAS,DR LO' LO' MOHD GHAZALI,17857,1972.0,2008,FederalTerritories,TITIWANGSA,119,,1,33742,52.92217414498251
379,UMNO,AZIZ JAMALUDDIN MOHD TAHIR,15885,0.0,2008,FederalTerritories,TITIWANGSA,119,,0,33742,47.07782585501749
380,DAP,TERESA KOK SUH SIM,47230,36492.0,2008,FederalTerritories,SEPUTEH,122,,1,57968,81.47598675131107
381,MCA,CAROL CHEW CHEE LIN,10738,0.0,2008,FederalTerritories,SEPUTEH,122,,0,57968,18.52401324868893
382,DAP,TAN KOK WAI,39253,28300.0,2008,FederalTerritories,CHERAS,123,,1,50206,78.18388240449349
383,MCA,JEFFREY GOH SIM IK,10953,0.0,2008,FederalTerritories,CHERAS,123,,0,50206,21.816117595506512
384,UMNO,TENGKU ADNAN TENGKU MANSOR,4038,2734.0,2008,FederalTerritories,PUTRAJAYA,125,,1,5342,75.58966679146387
385,PAS,MOHAMMAD NOR MOHAMAD,1304,0.0,2008,FederalTerritories,PUTRAJAYA,125,,0,5342,24.41033320853613
386,UMNO,DATUK SERI DR RAIS YATIM,19737,11610.0,2008,NegriSembilan,JELEBU,126,,1,27864,70.83333333333333
387,PAS,NORMAN IPIN,8127,0.0,2008,NegriSembilan,JELEBU,126,,0,27864,29.166666666666668
388,UMNO,DATUK LILAH YASIN,25294,12320.0,2008,NegriSembilan,JEMPOL,127,,1,38268,66.09700010452597
389,PAS,SITI MERIAM NAAN,12974,0.0,2008,NegriSembilan,JEMPOL,127,,0,38268,33.902999895474025
390,DAP,JOHN FERNANDEZ,32970,3948.0,2008,NegriSembilan,SEREMBAN,128,,1,61992,53.18428184281843
391,MCA,DATUK YU CHOK TOW,29022,0.0,2008,NegriSembilan,SEREMBAN,128,,0,61992,46.81571815718157
392,DAP,LOKE SIEW FOOK,34271,13151.0,2008,NegriSembilan,RASAH,130,,1,55391,61.87106208589843
393,MCA,DATUK DR YEOW CHAI THIAM,21120,0.0,2008,NegriSembilan,RASAH,130,,0,55391,38.12893791410157
394,UMNO,KHAIRY JAMALUDDIN ABU BAKAR,26525,5746.0,2008,NegriSembilan,REMBAU,131,,1,47304,56.073482157957045
395,PKR,BADRUL HISHAM SHAHARIN,20779,0.0,2008,NegriSembilan,REMBAU,131,,0,47304,43.926517842042955
396,UMNO,DATUK SHAZIMAN ABU MANSOR,24022,13079.0,2008,NegriSembilan,TAMPIN,133,,1,34965,68.7029887029887
397,PAS,ABDUL RAZAKEK ABDUL RAHIM,10943,0.0,2008,NegriSembilan,TAMPIN,133,,0,34965,31.2970112970113
398,UMNO,DATUK WIRA AHMAD HAMZAH,28101,12728.0,2008,Melaka,JASIN,139,,1,43474,64.63863458618944
399,PKR,ZULKEFLY OTHMAN,15373,0.0,2008,Melaka,JASIN,139,,0,43474,35.36136541381055
400,MIC,DR S SUBRAMANIAM,15921,2991.0,2008,Johor,SEGAMAT,140,,1,28851,55.18352916709993
401,DAP,PANG HOK LIONG,12930,0.0,2008,Johor,SEGAMAT,140,,0,28851,44.81647083290007
402,UMNO,BAHARUM MOHAMED,17979,9867.0,2008,Johor,SEKIJANG,141,,1,26091,68.90881913303438
403,PKR,ZULKAPLY SALLEH,8112,0.0,2008,Johor,SEKIJANG,141,,0,26091,31.09118086696562
404,MCA,CHUA TEE YONG,13658,4094.0,2008,Johor,LABIS,142,,1,23222,58.814916889156834
405,DAP,TEO ENG CHING,9564,0.0,2008,Johor,LABIS,142,,0,23222,41.185083110843166
406,UMNO,MUHYIDDIN BIN MOHD YASSIN,21028,12581.0,2008,Johor,PAGOH,143,,1,29475,71.34181509754029
407,PAS,MOHD ROZALI JAMIL AL-HAFIZ,8447,0.0,2008,Johor,PAGOH,143,,0,29475,28.658184902459713
408,UMNO,HAMIM SAMURI,25319,7617.0,2008,Johor,LEDANG,144,,1,43021,58.85265335533809
409,DAP,LEE FU HAW,17702,0.0,2008,Johor,LEDANG,144,,0,43021,41.14734664466191
410,DAP,ER TECK HWA,21051,722.0,2008,Johor,BAKRI,145,,1,41380,50.87240212663122
411,MCA,TAY PUAY CHUAN,20329,0.0,2008,Johor,BAKRI,145,,0,41380,49.12759787336878
412,UMNO,RAZALI IBRAHIM,16986,4661.0,2008,Johor,MUAR,146,,1,29311,57.95093992016649
413,PKR,NAH BUDIN,12325,0.0,2008,Johor,MUAR,146,,0,29311,42.04906007983351
414,MCA,HOU KOK CHUNG,27970,3781.0,2008,Johor,KLUANG,152,,1,52159,53.62449433463065
415,DAP,NG LAM HUA,24189,0.0,2008,Johor,KLUANG,152,,0,52159,46.37550566536935
416,UMNO,DATUK SERI HISHAMMUDDIN TUN HUSSEIN,17988,11570.0,2008,Johor,SEMBRONG,153,,1,24406,73.7031877407195
417,PKR,LEE SANG,6418,0.0,2008,Johor,SEMBRONG,153,,0,24406,26.296812259280504
418,UMNO,DATUK DR ABDUL LATIFF AHMAD,20116,13736.0,2008,Johor,MERSING,154,,1,26496,75.92089371980677
419,PAS,SHAHAR ABDULLAH,6380,0.0,2008,Johor,MERSING,154,,0,26496,24.079106280193237
420,UMNO,DATUK HALIMAH MOHAMED SADIQUE,19031,14049.0,2008,Johor,TENGGARA,155,,1,24013,79.25290467663349
421,PAS,SALLEH FARMIN,4982,0.0,2008,Johor,TENGGARA,155,,0,24013,20.74709532336651
422,UMNO,DATUK SERI AZALINA OTHMAN SAID (WALKOVER),0,0.0,2008,Johor,PENGERANG,157,,1,0,0.0
423,MCA,LING BAN SAN @ TENG BOON SOON,30860,14658.0,2008,Johor,TEBRAU,158,,1,47062,65.57307381751731
424,PAS,ROSLAINI SARIF,16202,0.0,2008,Johor,TEBRAU,158,,0,47062,34.42692618248268
425,UMNO,DATUK NUR JAZLAN MOHAMED,38036,20449.0,2008,Johor,PULAI,161,,1,55623,68.3817845136005
426,PAS,ABDULLAH IDERIS,17587,0.0,2008,Johor,PULAI,161,,0,55623,31.61821548639951
427,MCA,ONG KA TING,32017,11744.0,2008,Johor,KULAI,163,,1,52290,61.22968062727099
428,DAP,NG PAK SIONG,20273,0.0,2008,Johor,KULAI,163,,0,52290,38.77031937272901
429,UMNO,AHMAD MASLAN,23121,14444.0,2008,Johor,PONTIAN,164,,1,31798,72.7121202591358
430,PKR,MOHD ANNUAR MOHD SALLEH,8677,0.0,2008,Johor,PONTIAN,164,,0,31798,27.287879740864206
431,UMNO,YUSOF MAHAL,10471,8457.0,2008,Sabah,LABUAN,166,,1,13591,77.0436318151718
432,IND,LAU SENG KIAT,2014,0.0,2008,Sabah,LABUAN,166,,0,13591,14.818629975719226
433,PAS,MATUSIN ABDUL RAHMAN,1106,0.0,2008,Sabah,LABUAN,166,,0,13591,8.137738209108969
434,UMNO,DATUK ABDUL RAHIM BAKRI,17634,9895.0,2008,Sabah,KUDAT,167,,1,25373,69.4990738186261
435,PKR,YAHYA OTHMAN,7739,0.0,2008,Sabah,KUDAT,167,,0,25373,30.500926181373902
436,UPKO,DATUK WILFRED BUMBURING,17645,6622.0,2008,Sabah,TUARAN,170,,1,29547,59.71841472907571
437,PKR,ANSARI ABDULLAH,11023,0.0,2008,Sabah,TUARAN,170,,0,29547,37.30666395911599
438,IND,AJIN @ HAZIN GAGAH,879,0.0,2008,Sabah,TUARAN,170,,0,29547,2.9749213118083055
439,SAPP,DATUK ERIC ENCHIN MAJIMBUN,16884,11461.0,2008,Sabah,SEPANGGAR,171,,1,26016,64.89852398523985
440,PKR,MOHAMAD IBRAHIM @ PAUL KULELING,5423,0.0,2008,Sabah,SEPANGGAR,171,,0,26016,20.844864698646987
441,DAP,EWOL MUNJI @ EDWARD EWOL MUNJI,3709,0.0,2008,Sabah,SEPANGGAR,171,,0,26016,14.256611316113162
442,UPKO,DATUK DR MARCUS MOJIGOH,13737,6445.0,2008,Sabah,PUTATAN,173,,1,21947,62.59169818198387
443,PKR,SAUKINAH YUSOF,7292,0.0,2008,Sabah,PUTATAN,173,,0,21947,33.22549779013077
444,IND,RAMZAH AHMAD,918,0.0,2008,Sabah,PUTATAN,173,,0,21947,4.18280402788536
445,UPKO,TAN SRI BERNARD GILUK DOMPOK,13400,3063.0,2008,Sabah,PENAMPANG,174,,1,24837,53.951765511132585
446,PKR,DR EDWIN BOSI,10337,0.0,2008,Sabah,PENAMPANG,174,,0,24837,41.619358215565484
447,IND,ANTHONY TIBOK,696,0.0,2008,Sabah,PENAMPANG,174,,0,24837,2.8022708056528565
448,PASOK,LIVIRED MISSIH @ WILLYBROAD MISSI,404,0.0,2008,Sabah,PENAMPANG,174,,0,24837,1.626605467649072
449,UMNO,ROSNAH ABDUL RASHID SHIRLIN,15352,9574.0,2008,Sabah,PAPAR,175,,1,23827,64.43110756704579
450,PKR,WAHAB IDRIS,5778,0.0,2008,Sabah,PAPAR,175,,0,23827,24.249800646325596
451,IND,DATUK PATRICK SINDU,2268,0.0,2008,Sabah,PAPAR,175,,0,23827,9.518613337810047
452,IND,MOHD HASHIM YUSSUP,429,0.0,2008,Sabah,PAPAR,175,,0,23827,1.8004784488185672
453,UMNO,DATUK ANIFAH AMAN,10242,5453.0,2008,Sabah,KIMANIS,176,,1,16851,60.77977568096849
454,IND,JAAFAR ISMAIL,4789,0.0,2008,Sabah,KIMANIS,176,,0,16851,28.419678357367516
455,PKR,ISMAIL BONGSU,1615,0.0,2008,Sabah,KIMANIS,176,,0,16851,9.584000949498545
456,IND,BENJAMIN BASINTA,205,0.0,2008,Sabah,KIMANIS,176,,0,16851,1.2165450121654502
457,UMNO,DATUK LAJIM UKIN,14780,10914.0,2008,Sabah,BEAUFORT,177,,1,18646,79.26633058028531
458,PKR,LAJIM YUSOF,3866,0.0,2008,Sabah,BEAUFORT,177,,0,18646,20.733669419714683
459,UMNO,DATUK SAPAWI AHMAD,11905,6146.0,2008,Sabah,SIPITANG,178,,1,17664,67.39696557971014
460,PKR,KARIM TASSIM,5759,0.0,2008,Sabah,SIPITANG,178,,0,17664,32.60303442028985
461,UPKO,DATUK SIRIGAN GUBAT,14074,7251.0,2008,Sabah,RANAU,179,,1,21516,65.41178657743075
462,PKR,JONATHAN YASIN,6823,0.0,2008,Sabah,RANAU,179,,0,21516,31.711284625395056
463,PASOK,VITOS MARK KODING,619,0.0,2008,Sabah,RANAU,179,,0,21516,2.876928797174196
464,PBS,DATUK SERI JOSEPH PAIRIN KITINGAN,14598,4264.0,2008,Sabah,KENINGAU,180,,1,25492,57.26502432135572
465,PKR,DATUK DR JEFFREY KITINGAN,10334,0.0,2008,Sabah,KENINGAU,180,,0,25492,40.53820806527538
466,DAP,PETER KODOU,560,0.0,2008,Sabah,KENINGAU,180,,0,25492,2.1967676133689
467,UMNO,RAIMIE UNGGI,9535,6883.0,2008,Sabah,TENOM,181,,1,15171,62.85017467536748
468,PKR,ADRIS TARIPIN,2652,0.0,2008,Sabah,TENOM,181,,0,15171,17.480719794344473
469,IND,JOH JIMMY @ RICHARD JOE JIMMY,2499,0.0,2008,Sabah,TENOM,181,,0,15171,16.47221672928614
470,BERSEKUTU,MUTANG @ SYLVESTER DAWAT,485,0.0,2008,Sabah,TENOM,181,,0,15171,3.1968888010019114
471,PBRS,TAN SRI JOSEPH KURUP (WON UNCONTESTED),0,0.0,2008,Sabah,PENSIANGAN,182,,1,0,0.0
472,UMNO,DATUK RONALD KIANDEE,7090,5819.0,2008,Sabah,BELURAN,183,,1,8932,79.37751903269145
473,PKR,MICHAEL @ RADIO LUBAN,1271,0.0,2008,Sabah,BELURAN,183,,0,8932,14.229735781459919
474,IND,PETRUS RINNING,571,0.0,2008,Sabah,BELURAN,183,,0,8932,6.392745185848634
475,IND,RAMSAH TASIM @ RAMSAH TASHIM,0,0.0,2008,Sabah,BELURAN,183,,0,8932,0.0
476,IND,NORDIN KANING,0,0.0,2008,Sabah,BELURAN,183,,0,8932,0.0
477,UMNO,DATUK JUSLIE AJIROL,13668,7529.0,2008,Sabah,LIBARAN,184,,1,19807,69.00590700257484
478,PKR,AHMAD THAMRIN JAINI,6139,0.0,2008,Sabah,LIBARAN,184,,0,19807,30.994092997425152
479,LDP,DATUK V K LIEW,8297,176.0,2008,Sabah,SANDAKAN,186,,1,19347,42.885201840078565
480,DAP,CHONG CHU LIN @ SHANTY,8121,0.0,2008,Sabah,SANDAKAN,186,,0,19347,41.9755000775314
481,IND,FONG VUN FUI,2929,0.0,2008,Sabah,SANDAKAN,186,,0,19347,15.139298082390034
482,UMNO,DATUK BUNG MOKTAR RADIN,8507,6326.0,2008,Sabah,KINABATANGAN,187,,1,12203,69.71236581168566
483,PKR,AHMAD ABDUL,2181,0.0,2008,Sabah,KINABATANGAN,187,,0,12203,17.872654265344586
484,IND,DASIM @ RICKY JIKAH,1515,0.0,2008,Sabah,KINABATANGAN,187,,0,12203,12.414979922969762
485,UMNO,SALLEH KALBI,18111,9792.0,2008,Sabah,SILAM,188,,1,26430,68.5244040862656
486,PKR,DATUK SERI PANGLIMA DR HASBULLAH TAHA,8319,0.0,2008,Sabah,SILAM,188,,0,26430,31.47559591373439
487,UMNO,DATUK SHAFIE APDAL,19419,17462.0,2008,Sabah,SEMPORNA,189,,1,21376,90.84487275449102
488,PKR,ABDUL AZIS ABDUL HAMID,1957,0.0,2008,Sabah,SEMPORNA,189,,0,21376,9.155127245508982
489,SAPP,DATUK DR CHUA SOON BUI,13943,4867.0,2008,Sabah,TAWAU,190,,1,26297,53.021257177624825
490,DAP,CHAN FOONG HIN,9076,0.0,2008,Sabah,TAWAU,190,,0,26297,34.51344259801498
491,PKR,BERHAN @ BIRHAN RUSLAN,3278,0.0,2008,Sabah,TAWAU,190,,0,26297,12.465300224360194
492,UMNO,DATUK ABDUL GHAPUR SALLEH (WON UNCONTESTED),0,0.0,2008,Sabah,KALABAKAN,191,,1,0,0.0
493,UMNO,SHAHARUDDIN BIN ISMAIL,23343,4037.0,2013,Perlis,KANGAR,002,,1,42649,54.732819057891156
494,PAS,BAHARUDDIN BIN AHMAD,19306,0.0,2013,Perlis,KANGAR,002,,0,42649,45.267180942108844
495,UMNO,SHAHIDAN BIN KASSIM,19376,1371.0,2013,Perlis,ARAU,003,,1,37787,51.27689416995263
496,PAS,HARON BIN DIN,18005,0.0,2013,Perlis,ARAU,003,,0,37787,47.64866223833594
497,IND,ZAINUDIN BIN YOM,406,0.0,2013,Perlis,ARAU,003,,0,37787,1.0744435917114352
498,UMNO,NAWAWI BIN AHMAD,21407,11861.0,2013,Kedah,LANGKAWI,004,,1,31133,68.7598368290881
499,PKR,AHMAD BIN ABDULLAH,9546,0.0,2013,Kedah,LANGKAWI,004,,0,31133,30.66199852246812
500,IND,MARINA BINTI HUSSEIN,180,0.0,2013,Kedah,LANGKAWI,004,,0,31133,0.5781646484437735
501,UMNO,OTHMAN BIN AZIZ,24161,3270.0,2013,Kedah,JERLUN,005,,1,45052,53.629139660836366
502,PAS,ISMAIL BIN SALLEH,20891,0.0,2013,Kedah,JERLUN,005,,0,45052,46.370860339163634
503,UMNO,OTHMAN BIN ABDUL,32165,2638.0,2013,Kedah,PENDANG,011,,1,61692,52.138040588731116
504,PAS,MOHAMAD BIN SABU,29527,0.0,2013,Kedah,PENDANG,011,,0,61692,47.861959411268884
505,UMNO,JAMIL KHIR BIN BAHAROM,32429,1196.0,2013,Kedah,JERAI,012,,1,63662,50.939335867550504
506,PAS,MOHD FIRDAUS BIN JAAFAR,31233,0.0,2013,Kedah,JERAI,012,,0,63662,49.060664132449496
507,UMNO,MANSOR BIN ABD RAHMAN,22084,2807.0,2013,Kedah,SIK,013,,1,41361,53.39329319890718
508,PAS,CHE UDA BIN CHE NIK,19277,0.0,2013,Kedah,SIK,013,,0,41361,46.60670680109282
509,UMNO,ISMAIL BIN DAUT,38538,4122.0,2013,Kedah,MERBOK,014,,1,72954,52.825067850974584
510,PKR,NOR AZRINA BINTI SURIP,34416,0.0,2013,Kedah,MERBOK,014,,0,72954,47.174932149025416
511,UMNO,ABDUL AZEEZ BIN ABDUL RAHIM,43504,5185.0,2013,Kedah,BALING,016,,1,81823,53.16842452611124
512,PAS,NAJMI BIN HJ AHMAD,38319,0.0,2013,Kedah,BALING,016,,0,81823,46.83157547388876
513,PAS,KAMARUDIN BIN JAFFAR,46151,10624.0,2013,Kelantan,TUMPAT,019,,1,81678,56.50358725727858
